Page ID,Page name,Disclaimer,Amount spent (NOK)
329095637110085,FRANTZ AS,Frantz as,2557
14095969045,Fremskrittspartiet,Fremskrittspartiet,956
234659001772,Arbeiderpartiet,Arbeiderpartiet,770
111345183340,Fagforbundet,Fagforbundet,625
129829403731255,Tromsø Arbeiderparti,Tromsø Arbeiderparti,366
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,317
10953652930,Høyre,Høyre,211
105060276260021,Tromsø FrP,Tromsø FrP,164
447470820360,Tromsø SV,Tromsø SV,162
126448980866214,Klassekampen,Klassekampen,158
135843375926,UNICEF Norge,UNICEF Norge,121
322525743444,Get Inspired,These ads ran without a disclaimer,107
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,≤100
203067569732001,Fellesforbundet,Fellesforbundet,≤100
20468812735,LO,LO,≤100
11526489541,Senterpartiet,Senterpartiet,≤100
363833947418094,Senja SV,Senja SV,≤100
533651323368005,Nordland FrP,Nordland FrP,≤100
275389322558295,LOs sommerpatrulje,LO,≤100
371106536283235,DAG OG TID,Dag og Tid AS,≤100
33483001033,SV - Sosialistisk Venstreparti,SV - Sosialistisk Venstreparti,≤100
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,≤100
107028478959490,Troms SV,Troms SV,≤100
57542291449,FFO - Funksjonshemmedes fellesorganisasjon,Funksjonshemmedes Fellesorganisasjon (FFO),≤100
189828081044593,MS-forbundet i Norge,Ms-forbundet,≤100
187160647980979,Troms og Finnmark Høyre,Troms og Finnmark Høyre,≤100
182722095112422,Målselv Arbeiderparti,Målselv Arbeiderparti,≤100
108203984145752,Kruse Larsen,Kruse Larsen,≤100
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,≤100
10254410675,Venstre,Venstre,≤100
157803497575876,NHO Reiseliv,NHO Reiseliv,≤100
132368899297,Framtiden i våre hender,Framtiden i våre hender,≤100
140763989922811,Senja FrP,Senja FrP,≤100
196060713751352,LO Trøndelag,LO,≤100
58473863651,Amnesty International Norway,Amnesty International Norge,≤100
1583324988565868,Stortinget,Stortinget,≤100
120446271352301,Nord universitet,These ads ran without a disclaimer,≤100
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,≤100
278615972984573,Tverga,Tverga,≤100
102426916209178,Kristian Eilertsen - FrP,Harstad FrP,≤100
133640403364515,Næringsforeningen Haugalandet,Næringsforeningen Haugalandet,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
136206693091663,Norges Fiskarlag,Norges Fiskarlag,≤100
117112034596796,Målselv Høyre,Målselv Høyre,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge,≤100
120374971332864,Kagge Forlag,Kagge Forlag,≤100
111322125898812,Filter Nyheter,Filter Nyheter,≤100
129172787092846,Norsk Kennel Klub (NKK),Norsk Kennel Klub,≤100
117726821605303,PBL,PBL,≤100
426489054185232,Kristiansand Arbeiderparti,Kristiansand Arbeiderparti,≤100
60540214886,Lederne,These ads ran without a disclaimer,≤100
176175415825122,apotek.no,Apotekforeningen,≤100
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,≤100
2398568533531114,Velferdsmiks,NHO Geneo,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
179839425383047,Yrkestrafikkforbundet - YTF,Yrkestrafikkforbundet,≤100
718942011483190,Aftenposten Historie,Aftenposten,≤100
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),≤100
198660866818662,Afghanistankomiteen - NAC,Afghanistankomiteen,≤100
139630365693,Drammen FrP,Drammen Fremskrittsparti,≤100
189196954458836,Klar Tale,Stiftelsen Klar Tale,≤100
116313645108382,IFE - Institutt for energiteknikk,IFE - Institutt for energiteknikk,≤100
156892357685143,Kjartan Alexander Lunde,Rogaland Venstre,≤100
398467843499743,Rogaland Senterparti,Rogaland Senterparti,≤100
119062344777724,Bjerke FrP,Bjerke FrP,≤100
229573520418264,Halden FrP,Halden FrP,≤100
124204290975235,Alta Arbeiderparti,Alta Arbeiderparti,≤100
352782288790,Stavanger Venstre,Stavanger Venstre,≤100
106716332332281,Njål Vigleik Grene-Johnsen,Njål Vigleik Grene-Johnsen,≤100
112631767587663,Meninger24,Meninger24,≤100
969225266468800,Birkenes Senterparti,Birkenes Senterparti,≤100
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100
106918780742858,Ordfører Kvitsøy - Stian Giil Bjørsvik,Ordfører Kvitsøy - Stian Giil Bjørsvik,≤100
100885889429302,Verdinytt,Verdinytt AS,≤100
189196954458836,Klar Tale,STIFTELSEN KLAR TALE,≤100
198585810159111,Modum FrP,Modum FrP,≤100
117840771633607,Nittedal FrP,Fremskrittspartiet,≤100
101877112854513,Østfold SV,Østfold SV,≤100
758656980990618,Indre Fosen Arbeiderparti,Indre Fosen Arbeiderparti,≤100
343915555647819,Lillehammer Senterparti,Lillehammer Senterparti,≤100
230808690265272,Drammen SV,Drammen SV,≤100
159084565236,Transit magasin,Transit Media AS,≤100
307525272933,Humanist forlag,Humanist forlag,≤100
191041020931826,Gro Langdalen - Høyres ordførerkandidat i Rælingen,Rælingen Høyre,≤100
591988314148347,Ås SV,Ås SV,≤100
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100
1509543435991201,Larvik FrP,Larvik FrP,≤100
173437119340296,Akershus Arbeiderparti,Akershus Arbeiderparti,≤100
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,≤100
106736786343446,Stord FrP,Stord FrP,≤100
883914014974456,Rana Arbeiderparti,Rana Arbeiderparti,≤100
367798489898591,Tønsberg Arbeiderparti,Tønsberg Arbeiderparti,≤100
463509943692556,Nordre Follo SV,Nordre Follo SV,≤100
298357179829,Trondheim Arbeiderparti,Trondheim Arbeiderparti,≤100
217610311592724,Bærum Arbeiderparti,Bærum Arbeiderparti,≤100
289683304433819,Rælingen Høyre,Rælingen Høyre,≤100
116602181709178,Rogaland KrF,Rogaland KrF,≤100
91007335905,Aurskog-Høland Arbeiderparti,Akershus Arbeiderparti,≤100
2643075172585854,Karmøy Næringsråd,These ads ran without a disclaimer,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
185741612014,Nordisk Ministerråd og Nordisk Råd,These ads ran without a disclaimer,≤100
550751965021284,Success Resources,These ads ran without a disclaimer,≤100
100474876486821,Baltic Development Fund,These ads ran without a disclaimer,≤100
101241655257050,Concorso Nazionale di Poesia per la Shoah - Terza Edizione,These ads ran without a disclaimer,≤100
