Page ID,Page name,Disclaimer,Amount spent (GTQ)
167924689961661,Unidad Nacional de la Esperanza,Leonel Aníbal Quiñónez Aguilar,≤100
856012741442139,Ipas LAC,NEUMA,≤100
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100
123928580986363,Ministerio de Trabajo y Previsión Social,Ministerio de Trabajo y Previsión Social,≤100
102241754851760,Noticias El Quetzal S. M.,Jennifer Lopez,≤100
104069167998061,Noticias La Reforma S.M.,Jennifer Lopez,≤100
191866540866722,Elecciones Infantiles,Fundación Elecciones Infantiles de Centroamérica,≤100
114098550320514,Noticias La Blanca S.M.,Jennifer Lopez,≤100
110198674046882,Noticias San Cristóbal Cucho,Jennifer Lopez,≤100
331961940541181,Partido Victoria,Partido Político Victoria,≤100
100552105023362,Noticias el Tumbador,Jennifer Lopez,≤100
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,≤100
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,≤100
103769008029892,Noticias San Marcos,Jennifer Lopez,≤100
103267651414497,Noticias Esquipulas Palo Gordo,Jennifer Lopez,≤100
101559144921198,Noticias San Pedro Sacatepéquez,Jennifer Lopez,≤100
108066250929809,Noticias San Antonio Sacatépequez,Jennifer Lopez,≤100
103134718094665,Noticias San Pablo S. M.,Jennifer Lopez,≤100
643513979193133,Unidos por Beatriz,Neuma,≤100
112946718082833,UNE El Estor Izabal,These ads ran without a disclaimer,≤100
856012741442139,Ipas LAC,These ads ran without a disclaimer,≤100
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100
