Page ID,Page name,Disclaimer,Amount spent (THB)
105289357813967,ปุณณ์สิริ บุณยเกียรติ - บีท - Punsiri Boonyakiat,ปุณณ์สิริ บุณยเกียรติ - บีท - Punsiri Boonyakiat,685
100240152175449,ป้าโส FC by Tacina,Dunyawat  Bamrungchan,430
104427797605274,ดร.เฉลิมชัย ศรีอ่อน รัฐมนตรีว่าการกระทรวงเกษตรและสหกรณ์,ดร.เฉลิมชัย ศรีอ่อน รัฐมนตรีว่าการกระทรวงเกษตรและสหกรณ์,267
157659344260788,จุรินทร์ ลักษณวิศิษฏ์ Aoodda,Jurin Laksanawisit,164
102807719039442,พรรครวมไทยสร้างชาติ United Thai Nation Party,พรรครวมไทยสร้างชาติ United Thai Nation Party,155
296508406790,"Democrat Party, Thailand พรรคประชาธิปัตย์","Democrat Party, Thailand พรรคประชาธิปัตย์",118
137188693021815,สืบจากข่าว,สืบจากข่าว,≤100
105421542338383,ไทม์ ดุลยวัฒน์ - คนรุ่นใหม่,Dunyawat  Bamrungchan,≤100
234345809961492,ส.ส.จ๋า วชิราภรณ์ กาญจนะ,ส.ส.จ๋า วชิราภรณ์ กาญจนะ,≤100
241115389300595,คุณหญิงสุดารัตน์ เกยุราพันธุ์ Sudarat Keyuraphan,คุณหญิงสุดารัตน์ เกยุราพันธุ์ Sudarat Keyuraphan,≤100
1635406246730420,วรงค์ เดชกิจวิกรม - Warong Dechgitvigrom,วรงค์ เดชกิจวิกรม - Warong Dechgitvigrom,≤100
345127652279503,มูลนิธิสากลเพื่อคนพิการ,มูลนิธิสากลเพื่อคนพิการ,≤100
101535845426970,พรรคไทยสร้างไทย,พรรคไทยสร้างไทย,≤100
1105604039583762,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,Suksan Booran,≤100
111341764925564,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,≤100
115922723434700,ครูเจพีสรุปย่อ for Teacher,ครูเจพีสรุปย่อ for Teacher,≤100
161651553861945,Amnesty International Thailand,Amnesty International Thailand,≤100
100530401779420,พรรคไทยภักดี,พรรคไทยภักดี,≤100
100340359064602,ธนชาต ศรีเปารยะ - Thanachart Sripaurya,Thanachart Sripaurya,≤100
102530815945359,ชูชีพ ตรีโภคา,Areeya Namdokmai,≤100
172057439546202,พันโท สินธพ แก้วพิจิตร (เสธ.แก้ว),พันโท สินธพ แก้วพิจิตร (เสธ.แก้ว),≤100
276537859877842,FC ผู้ใหญ่ตาน คนบ้านเรา,ปฐมพร จันทร์ผ่อง,≤100
103986582301984,เนื้อ นา บุญ,Phrathanakrit Upachai,≤100
530945957405983,Nitipon Piwmow - นิติพล ผิวเหมาะ,Nitipon Piwmow,≤100
567743816917663,The Article,The Article,≤100
108515294626891,สอบข้าราชการท้องถิ่น By Thurakan,Chiraphorn Thuree,≤100
622674297897819,Screenshirt2020,Screenshirt2020,≤100
108718642108929,Welness I-Berry Plus วิตามินบำรุงดวงตา,These ads ran without a disclaimer,≤100
190923294988741,สอบครูผู้ช่วยนะ,สอบครูผู้ช่วยนะ,≤100
152665702176493,Ringsideการเมือง,Ringsideการเมือง,≤100
106561034744198,ลอรี่ - พงศ์พล ยอดเมืองเจริญ,ลอรี่ - พงศ์พล ยอดเมืองเจริญ,≤100
418729291509368,สถาบันปรีดี พนมยงค์ Pridi Banomyong Institute,สถาบันปรีดี พนมยงค์ Pridi Banomyong Institute,≤100
105597688839784,เครื่องมือช่างไม้ เครื่องมือช่างไฟฟ้า เครื่องมือช่างยนต์ V.1,Surin Phothiphoksampan,≤100
107612328588715,The Voters,สันติสุข กาญจนประกร,≤100
111883151297847,MW Update SHOP,Sureerat Mankannan,≤100
108508377637861,มุ้งจีบพระราม2 โรงงานผลิตมุ้งจีบ มุ้งลวด เหล็ดดัดทุกชนิด,กุหลาบ บัวสด,≤100
109008738745779,3ต,Bunsong Rodyo,≤100
104632334568638,พรรคก้าวไกล สงขลา,พรรคก้าวไกล สงขลา,≤100
601953326929372,ธัญวัจน์ กมลวงศ์วัฒน์ - Tunyawaj Kamolwongwat,Tunyawaj Kamolwongwat,≤100
2091153520919518,อนุทิน ชาญวีรกูล,อนุทิน ชาญวีรกูล,≤100
340589755998142,สำนักพิมพ์ สันสกฤต,These ads ran without a disclaimer,≤100
100545119426784,พีระพันธุ์ FC,Bunsong Rodyo,≤100
114356054865193,,Bunsong Rodyo,≤100
322783464466883,Napa Chiangmai School,These ads ran without a disclaimer,≤100
258984171484737,นนท์ นนทิวรรธน์,วรรณชัย เรือนแก้ว,≤100
100102585006037,ต๊ะต่อนยอนstyle by Tik Mr.team,These ads ran without a disclaimer,≤100
