Page ID,Page name,Disclaimer,Amount spent (JPY)
1904070096535109,スマート選挙,株式会社センキョ,5507
408265263318884,馬渕 磨理子,These ads ran without a disclaimer,2490
475681929154100,国連UNHCR協会,国連UNHCR協会,2132
104898292366475,美容教室,These ads ran without a disclaimer,767
100577859467667,大阪経済大学・社会連携,大阪経済大学・社会連携,709
110058508784307,ライズ・アップ・ジャパン,株式会社経営科学出版,649
281777375260988,オッズパーク,These ads ran without a disclaimer,255
1812425055659979,介護ワーカー,These ads ran without a disclaimer,161
100482005441410,Public Investor,These ads ran without a disclaimer,144
115359254885265,渝博雅書屋cc,These ads ran without a disclaimer,144
481702421871493,丸栄投資交流サークル,These ads ran without a disclaimer,144
676873696061766,ブレインコントロールコーチ　荒井隆秀,ブレインコントロールコーチ　荒井隆秀,122
202026293187145,鯖江市地域活性化プランコンテスト,特定非営利活動法人エル・コミュニティ,111
128455130600150,日本成人病予防協会,These ads ran without a disclaimer,≤100
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
102891618059843,ケイミュー株式会社,These ads ran without a disclaimer,≤100
185422931575190,東京カメラ部,These ads ran without a disclaimer,≤100
105404618222182,Ascent Recordings,Ascent Recordings,≤100
204223673035117,MBL - Movimento Brasil Livre,These ads ran without a disclaimer,≤100
112021451772789,池田縁,These ads ran without a disclaimer,≤100
104331362680222,都知事杯オープンデータ・ハッカソン 事務局,These ads ran without a disclaimer,≤100
195088317190451,グリーンピース・ジャパン,一般社団法人グリーンピース・ジャパン,≤100
110748762013218,Dots by Dot Glamping Suite,These ads ran without a disclaimer,≤100
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,≤100
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,≤100
105485372590991,スキンケアLab,These ads ran without a disclaimer,≤100
113154441705767,不動産aiチャット-不動産のAIアシスタント,These ads ran without a disclaimer,≤100
110302617966089,かのう陽之助,かのう陽之助,≤100
256504371891671,the-issues.jp,the-issues.jp,≤100
101289366621166,大和ハウスグループ,These ads ran without a disclaimer,≤100
108293135171775,Magical Tome,These ads ran without a disclaimer,≤100
101963349558320,magicwands_information,These ads ran without a disclaimer,≤100
146819818734149,Dormirme,These ads ran without a disclaimer,≤100
107450548752811,Đầu Tư Tạo Thu Nhập Mỗi Ngày,These ads ran without a disclaimer,≤100
110969055330312,Dinosaur Fight speak,These ads ran without a disclaimer,≤100
216311481960,Bill Gates,These ads ran without a disclaimer,≤100
