Page ID,Page name,Disclaimer,Amount spent (PHP)
68793499001,UNICEF,UNICEF with Facebook Ad Credits,9534
1087859964611855,Philippine Competition Commission,Philippine Competition Commission,1093
505887912898325,Positive Energy,Energy Development Corporation,815
100350202335117,Benhur Abalos,Authority Asia Communications Inc.,467
333701057319933,MAYOR RAJIV ENAD,Rajiv Varron Enad,411
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,376
550013548423077,ECPAT Philippines,ECPAT Philippines with Facebook Ad Credits,339
555503991321280,Geraldine Roman,Sulong Pilipinas,269
112952897079549,Energy Development Corporation,Energy Development Corporation,235
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,220
156752721080952,Sonny Angara,Sonny Angara,220
1566478310240623,Francis Tolentino,Francis Tolentino PH,206
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,178
117453778282133,PhilCare,PhilCare,142
495629064258114,Lolita Karen Javier,Amor U. Nacional,138
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,124
163550757135020,News5,News5,113
324393636342,Ernix Dionisio,Ernesto Mijares Dionisio Jr.,109
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,≤100
48688071399,Greenpeace Philippines,Greenpeace Philippines,≤100
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,≤100
529901257160994,Paz Radaza,Klin Mar Mejo,≤100
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,≤100
307380403398913,Magsasaka Partylist,Magsasaka Partylist,≤100
325780477966356,Geo 24/7,Energy Development Corporation,≤100
105969951219886,Sibika.ph,Philippine Business for Education,≤100
115158345163134,BusinessWorld,These ads ran without a disclaimer,≤100
265779500134955,SM Supermalls,SM Supermalls,≤100
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,≤100
1922749344643532,The World Tonight,The World Tonight,≤100
100461849486706,Fred Pascual,Department of Trade and Industry,≤100
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,≤100
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,≤100
150375428333135,"Office of the Presidential Adviser on Peace, Reconciliation and Unity",Office of the Presidential Adviser on the Peace Process (OPAPP),≤100
106352075165169,e-Boto,e-Boto,≤100
104988244674974,Mobility Awards,The Climate Reality Project Philippines,≤100
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,≤100
320130741416822,Special Olympics Pilipinas,Special Olympics Pilipinas,≤100
186667502068528,Larry De Costa,WFPH,≤100
249691921715548,Commission on Higher Education(CHED),Commission on Higher Education(CHED),≤100
425103024214244,Bawas Bisyo,Sin Tax Coalition,≤100
154386154617,WWF-Philippines,WWF-Philippines,≤100
100350859238580,Mayor Jassie Tañala,Amor U. Nacional,≤100
102489516030583,Kaalaman Television PH,Carlo Costo Martinez,≤100
100296952926515,MedFinancial,Aj Lawrence Oxina Araba,≤100
1400141540285408,Paolo Ortega -Paower,Paolo Ortega -Paower,≤100
2526565254236651,SPM Gian Crisostomo,SPM Gian Crisostomo,≤100
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,≤100
969917173120995,Susan Yap,Sulong Pilipinas,≤100
100262295333622,USWAG Ilonggo Party-list,USWAG Ilonggo Party-list,≤100
387099348540838,Vice Mayor Ninong Dela Cruz,Vice Mayor Ninong Dela Cruz,≤100
532990460082661,"Senator Ronald ""Bato"" Dela Rosa",Senate of the Philippines,≤100
100108226244136,PH 24 ORAS,The Message Booster Enterprise,≤100
103679252545648,Obrero Pilipino,The Message Booster Enterprise,≤100
109062100599256,City Councilor Brigadier General Royland M. Orquia Philippine Army Retired,Cedric Troy Melendez Orquia,≤100
100305568984268,EdukNaman,Philippine Business for Education,≤100
104595105786231,Pinoy OFW Network,The Message Booster Enterprise,≤100
102907729290658,Pilipinas Kong Mahal,The Message Booster Enterprise,≤100
374004705980904,Philippine Business for Education,Philippine Business for Education,≤100
102280614938876,Bently Roxas,Bently Dadula Roxas,≤100
312716418897735,Out of The Box,These ads ran without a disclaimer,≤100
100882379530282,Ortigas Files,The Daily Dosage Booster,≤100
101329642785264,Alyansa,The Message Booster Enterprise,≤100
112131201686528,SUPER KAP,The Message Booster Enterprise,≤100
107709755469083,Bayan ng Magigiting,The Message Booster Enterprise,≤100
104040781710870,TOPIC ONE,TOPIC ONE,≤100
111303025104461,Yarn ang Pinoy,The Message Booster Enterprise,≤100
519699361443605,Municipal Government of Tboli,Antonio Renubas Cabinbin Iv,≤100
107344477565011,Cong. Maria Fe Abunda,Chessa Sy Yutankin,≤100
388689438381348,Mike Defensor,The Mike Defensor Organization,≤100
247331620535579,Mike Defensor,The Mike Defensor Organization,≤100
101696396580872,Plan International Philippines,These ads ran without a disclaimer,≤100
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,≤100
106982168432828,AGRI Party-list,AGRI Party-list,≤100
113367537918249,Mayor Chao-ig Malannag,Menchie Tabcao Kinao,≤100
100173486265813,Malayang Pilipinas,The Message Booster Enterprise,≤100
104894502421974,PH Biz Forum,The Message Booster Enterprise,≤100
111563964712077,Atty. Dino Yulo,Atty. Dino Yulo,≤100
109553961948069,Ang Magsasakang Pilipino,The Message Booster Enterprise,≤100
901463056692304,Mayor Datu Lester Sinsuat,Mayor Datu Lester Sinsuat,≤100
406656099381045,Jose Ma Montelibano's Blog,Jose Ma. Locsin Montelibano,≤100
547821942058909,Radyo Pilipinas Today,WFPH,≤100
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100
101277966026207,Laraib,These ads ran without a disclaimer,≤100
102394101663244,Romance L i b r a r y,These ads ran without a disclaimer,≤100
104849909037014,Nouman malik,These ads ran without a disclaimer,≤100
102326361257084,SunPower Global,These ads ran without a disclaimer,≤100
33575580843,Microsoft Research,These ads ran without a disclaimer,≤100
