Page ID,Page name,Disclaimer,Amount spent (NZD)
337477311451,New Zealand Labour Party,NZ Parliamentary Service on behalf of New Zealand Labour Party,133
11870725774,Greenpeace Aotearoa,Greenpeace NZ,118
116362033529,Amnesty International New Zealand,Amnesty International Aotearoa New Zealand,110
175954932952,WWF New Zealand,WWF New Zealand,≤100
134871109877812,Save the Children New Zealand,Save the Children New Zealand,≤100
92043134118,ACT,the Parliamentary Service on behalf of ACT New Zealand,≤100
173912362663564,Electoral Commission NZ,Electoral Commission NZ,≤100
209221986221719,Nicola Willis MP,Parliamentary Service on behalf of Nicola Willis MP,≤100
10779081371,Green Party of Aotearoa New Zealand,The NZ Parliamentary Service on behalf of the Green Party,≤100
103881760966661,Gen Less,Energy Efficiency & Conservation Authority,≤100
183355881680015,New Zealand National Party,New Zealand National Party,≤100
137540437632,Forest & Bird,Forest & Bird,≤100
1624184037891374,Greg O'Connor - MP for Ōhāriu,NZ Parliamentary Service on behalf of Greg O'Connor MP,≤100
164979016849070,Te Herenga Waka—Wellington Uni,Te Herenga Waka—Wellington Uni,≤100
154331724631584,David Seymour,the Parliamentary Service on behalf of ACT New Zealand,≤100
114731636915763,Simon Court MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
1281262645251755,Hobson's Pledge,Hobson's Pledge,≤100
100113565101028,Vanushi Walters MP,NZ Parliamentary Service on behalf of Vanushi Walters MP,≤100
100281782873297,Aged Care Matters,Aged Care Matters,≤100
424806334290059,New Zealand Taxpayers' Union,New Zealand Taxpayers' Union,≤100
1966234280281774,Brooke van Velden MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
689146908145006,Free Speech Union,Free Speech Union,≤100
105407192416124,Blog Foto,These ads ran without a disclaimer,≤100
704246323260758,New Zealand Certified Builders Association,New Zealand Certified Builders Association,≤100
205639639594736,Socialist Equality Group - New Zealand,Thomas Julian Bogle Petterson,≤100
110974094005509,Nicole McKee MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
152723358098296,Paula Southgate Mayor of Hamilton,Paula Anne Southgate,≤100
117930708298273,Hamilton City Council,Hamilton City Council,≤100
109439615316279,Just Say No,Just Say No,≤100
169566796514206,Apostle Brian Tamaki,Apostle Bishop Brian Tamaki,≤100
110186134060806,Fairness in Focus,Medicines New Zealand,≤100
174718875908390,Westpac NZ,Westpac New Zealand,≤100
112842984989601,alice_in_wonder1and.official,These ads ran without a disclaimer,≤100
19648092895,Tearfund New Zealand,Tearfund New Zealand,≤100
415395302599352,Tax Justice Aotearoa New Zealand,Tax Justice Aotearoa,≤100
1736867023227681,Diverse Church NZ,Diverse Church NZ,≤100
104411054853609,Mark Cameron - ACT List MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
309846686264586,Scott Watson Fact,Thomas John Watson,≤100
110077017479600,One Sun in the Sky,Ewen Frank Mcqueen,≤100
109776239052795,QuitStrong,Te Hiringa Hauora,≤100
108127408807478,Ahir Blog,These ads ran without a disclaimer,≤100
106152077584714,Party Games Australia,These ads ran without a disclaimer,≤100
127187187348820,Kaspersky,These ads ran without a disclaimer,≤100
95775573753,Frontiers,These ads ran without a disclaimer,≤100
105205288484665,maximederobespiegle,These ads ran without a disclaimer,≤100
103000502660407,Foto 1,These ads ran without a disclaimer,≤100
