Page ID,Page name,Disclaimer,Amount spent (USD)
109824551872503,Marcelo Jaramillo Fernández Salvador,Marcelo Jaramillo Fernández Salvador,≤100
119491121146647,Jan Topic,Jan Topic Feraud,≤100
339660569555689,Presidencia de Ecuador,Presidencia de Ecuador,≤100
129803967052432,Consejo Nacional Electoral del Ecuador,Consejo Nacional Electoral del Ecuador,≤100
115012276965624,Daniel Noboa  Azin,Daniel Noboa Azin,≤100
101275684769428,Luisa González,Luisa González,≤100
414870045193995,Ministerio de Salud Pública,Ministerio de Salud Pública,≤100
1141220272596556,Celestino Wisum,Celestino Wisum,≤100
384252628801937,Otto Sonnenholzner,Otto Sonnenholzner,≤100
113619544954609,Melina Barahona 2023,Melina Barahona 2023,≤100
358358521018882,Fernando Villavicencio,Fernando Villavicencio,≤100
101056676141616,Asesoría Política - Goberna Ecuador,Goberna Ecuador S.A.S,≤100
315234705329364,Bolivar Armijos V.,Bolivar Armijos V.,≤100
100166033131291,Glenda Ortega Sánchez,Glenda Ortega,≤100
350265175034572,Lucio Gutiérrez,Digitalmedia Comunicacion S.A.,≤100
409916085753950,Guillermo Celi,Guillermo Celi,≤100
108657847619569,Goberna Ecuador,Goberna Ecuador,≤100
181187448591274,Abacom,These ads ran without a disclaimer,≤100
103931802768102,Erika Paredes,Desenchúfate,≤100
233344426684068,Universidad Casa Grande,These ads ran without a disclaimer,≤100
108458721050072,Andrea Rivadeneira,Andrea Rivadeneira,≤100
120138160331599,EDUCATICS,EDUCATICS,≤100
779788855474670,Ambato Noticias,Ambato Noticias,≤100
737189350030059,Dra. Elisa Guayasamin,Dra. Elisa Guayasamin,≤100
100432385355122,Yaku Somos Agua,Yaku Somos Agua,≤100
102803428299965,Geovanni Atarihuana,Geovanni Atarihuana,≤100
437945309890061,Jaminton Intriago,Jaminton Intriago,≤100
463969430847732,Ñuka Tv,Ñukatv Digital Cia Ltda,≤100
109118607595163,Ana María Raffo,Ana María Raffo,≤100
215362915524586,Red Utopia,Red Utopia,≤100
108860892256272,Reto 33 Imbabura,Reto 33 Imbabura,≤100
107017957928955,Discover Forgiveness,These ads ran without a disclaimer,≤100
111084511993918,Caracola Producciones,Santiago,≤100
590390574442658,Juan Sid,Juan Sid,≤100
104706728775267,Fundel Cursos Online,These ads ran without a disclaimer,≤100
112981504211534,Luis Zambrano - Servicios de Ingeniería & Compras Públicas.,These ads ran without a disclaimer,≤100
163481690342750,Raúl Zambrano,Raúl Zambrano,≤100
676014229242219,El Oriente Ecuador,These ads ran without a disclaimer,≤100
103279694914377,Patricia Nuñez,Patricia Nuñez,≤100
1790994917846942,Bhoga,These ads ran without a disclaimer,≤100
1306086469482572,Ricardo Miranda,These ads ran without a disclaimer,≤100
