Page ID,Page name,Disclaimer,Amount spent (BAM)
1533737623509285,SNSD Banja Luka - СНСД Бања Лука,SNSD - Gradski odbor Banja Luka,≤100
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
109652028193268,Revizije info,Revizije info,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
102667249419191,GenChange,Arijana Trle,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
162926690478548,Oslobodjenje,Oslobodjenje,≤100
147315858633088,Istinomjer,Istinomjer,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
106293961914359,Green Future Conference,These ads ran without a disclaimer,≤100
104089781069241,infoVeza,"Udruženje građana ""ReStart Srpska""",≤100
106460785543001,Business Ombudsman Initiative in BiH,West East Forum for Ethics and Compliance,≤100
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100
197596636939679,tacno.net,Tacno.net,≤100
102224898933734,MindDig,These ads ran without a disclaimer,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
103027944875536,Маја Драгојевић Стојић - Maja Dragojević Stojić,Предраг Кукољ,≤100
1407894932868655,Omladinski Pokret Revolt,Omladinski pokret Revolt,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100
260856121486607,Fakultet šumarstva i drvne tehnologije Zagreb,These ads ran without a disclaimer,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
548577435509026,d&b audiotechnik,These ads ran without a disclaimer,≤100
103513868280409,Azhar Sejarić - Zastupnik u Skupštini USK,Azhar Sejarić,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
63306224439,Trip.com,These ads ran without a disclaimer,≤100
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100
146822255731958,Fast Travel Games,These ads ran without a disclaimer,≤100
100337704927225,Dučić Arslan,Arslan Ducic,≤100
306474736844372,Narod i Pravda Novi Grad Sarajevo,Narod i Pravda Novi Grad Sarajevo,≤100
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa (CCI),≤100
913845538797422,NOMAD.ba,These ads ran without a disclaimer,≤100
111162291568245,Nijaz Helez,OO SDP BiH BUGOJNO,≤100
1473660889517303,Irfan Čengić,Irfan Cengic,≤100
