Page ID,Page name,Disclaimer,Amount spent (EUR)
798612287169115,Ivica Todorić,Ivica Todorić,≤100
86874647886,Net.hr,Net.hr,≤100
688325737947866,Telegram.hr,Telegram Media Grupa,≤100
109681846502755,Sisačko-moslavačka županija,Sisačko-moslavačka županija,≤100
129634970518,SDP Hrvatske,SDP Hrvatske,≤100
1781165065440754,N1 Hrvatska,N1 Hrvatska,≤100
178362315106,European Parliament,European Parliament,≤100
410274919036976,Vigilare,Vigilare,≤100
361124590589398,Grad Sisak,Grad Sisak,≤100
102285721646246,Ilčić Ladislav,Ladislav Ilčić,≤100
585411648152023,Peđa Grbin,SDP Hrvatske,≤100
105958751249374,Energia naturalis,Energia naturalis d.o.o.,≤100
122081620813,DNEVNIK.hr,NOVA TV,≤100
143600332358489,Prijatelji životinja,Prijatelji životinja,≤100
1774798116169873,Marijan Pavliček,Hrvatski suverenisti,≤100
248268301858527,Jamnica,Jamnica plus d.o.o.,≤100
119135051073915,Centar dr. Ivana Šretera,Centar dr. Ivana Šretera,≤100
1747126668848581,Veljko Kajtazi,Veljko Kajtazi,≤100
272201060331942,Karlo Ressler,Karlo Ressler,≤100
1483897331868092,Direktno.hr,Darko Markušić,≤100
103411068843902,Socijaldemokrati,Udruga Socijaldemokrati,≤100
102198203158768,AgroKlub.com,Agroklub d.o.o.,≤100
210627425725812,Studentski.hr,Studentski.hr,≤100
603906399629215,Državni zavod za statistiku,Državni zavod za statistiku,≤100
106125326729921,PEPCO Hrvatska,These ads ran without a disclaimer,≤100
305608429284,EU Environment,These ads ran without a disclaimer,≤100
171639455029,Lider,Lider,≤100
1665775650371580,Gradonačelnik.hr,Gradonačelnik.hr,≤100
2305130156436757,Hrvatski suverenisti,HRVATSKI SUVERENISTI,≤100
508755779649081,Sanja Radolović,Radolovic Sanja,≤100
105129271272621,Vesna Vučemilović,HRVATSKI SUVERENISTI,≤100
102409151592858,ZGRADOnačelnik.hr,Zgradonačelnik.hr,≤100
112019395148413,Žrtve kaznenih djela,Ženska soba,≤100
144709575593854,EESC - European Economic and Social Committee,EESC - European Economic and Social Committee,≤100
1790620717871346,Nismo same,Nismo same,≤100
106928174232844,Domovinski pokret,Domovinski pokret,≤100
1487935214842281,Faktograf.hr,Faktograf.hr,≤100
186119338137148,Bitno.net,Bitno.net,≤100
235319525101705,Genius by InterCapital,InterCapital Asset Management,≤100
2203684973028242,Katarina Peović,Radnička Fronta,≤100
1370888666270899,Tko te pita? EU pita,Mreža mladih Hrvatske - Croatian Youth Network,≤100
107849242015906,Udruga za medijsko komuniciranje i edukaciju - MEDIUM,Udruga za medijsko komuniciranje i edukaciju - MEDIUM,≤100
638604229648184,Ivan Anušić,Ivan Anušić,≤100
110933407315208,Hrvatski-glasnik,hrvatski glasnik,≤100
102260795029090,Mate Šimundić,Mate Šimundić,≤100
482597361772021,Sunčana Glavak,MEP Sunčana Glavak,≤100
892814764193678,Prosecco Cycling in Valdobbiadene,These ads ran without a disclaimer,≤100
141396479736411,REHAU Hrvatska,These ads ran without a disclaimer,≤100
109420188426263,VIDA,Vida produkcija,≤100
133678452137,Mreža mladih Hrvatske - Croatian Youth Network,Mreža mladih Hrvatske,≤100
113001768735420,IDE3 IT,IDE3,≤100
527351247377965,European Committee of the Regions,European Committee of the Regions,≤100
176565220704,Zelena akcija / FoE Croatia,Zelena akcija / FoE Croatia,≤100
322277311634083,First Ascent,These ads ran without a disclaimer,≤100
2420268291542853,China Resources Group,These ads ran without a disclaimer,≤100
