Page ID,Page name,Disclaimer,Amount spent (GTQ)
102031516157107,TODOS San Francisco La Unión,Marco Antonio Gómez Escalante,≤100
102762215788405,VOS.gt,VOS.gt,≤100
101747092677033,Biopapama,Bio Papama,≤100
331961940541181,Partido Victoria,Partido Político Victoria,≤100
104917155362067,Roberto Arzu García-Granados,Roberto Arzú García-Granados,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
101523721591377,Noticias Tejutla,Jennifer Lopez,≤100
114103503653411,Noticias Nuevo Progreso S.M.,Jennifer Lopez,≤100
100423518427634,Comisión Presidencial Contra la Corrupción,Comisión Presidencial Contra la Corrupción,≤100
104088575626269,Unidad Nacional de la Esperanza Xela,Unidad Nacional de la Esperanza Xela,≤100
196258110831945,Partido Valor,Partido Valor,≤100
106806278789404,Podemos Huehuetenango,Podemos Huehuetenango,≤100
109189810962889,Comunidad Elefante,Shorik Yann Mejia Blanco,≤100
281554395331686,República,"Republica GT, S.A.",≤100
101405406148203,Valor Suchitepequez,Byron Estuardo Villatorio Liu,≤100
110582661881708,cv playera,These ads ran without a disclaimer,≤100
935299889832285,Linda's Nails by Alma Linda de Diaz,These ads ran without a disclaimer,≤100
100585346122809,PSC,These ads ran without a disclaimer,≤100
103310015962588,Partido Podemos Totonicapán,Partido Podemos Totonicapán,≤100
