Page ID,Page name,Disclaimer,Amount spent (VND)
919479674872321,Báo Nghệ An,Báo Nghệ An,39737
106649512163916,"Trung Tâm  Điều trị U Xơ, U Nang, U Tuyến Giáp-0923.697.484",These ads ran without a disclaimer,26150
113283690847449,Thương Hiệu Quốc Gia Online,These ads ran without a disclaimer,4763
1625350890913575,Viettel Solutions,These ads ran without a disclaimer,3705
111831663772285,BOMvn,BOMvn,1333
107403055247226,Bitu - Giao Tiếp Tiếng Anh 5.0,These ads ran without a disclaimer,1188
101865258169428,ĐEN Secondhand,ĐEN Secondhand,1011
105845511087981,TRUYỀN HÌNH AN VIÊN,TRUYỀN HÌNH AN VIÊN,725
104763178714577,Gels MDPI,These ads ran without a disclaimer,≤100
132846400218886,ILAC International College,These ads ran without a disclaimer,≤100
526327500799853,China.org.cn,These ads ran without a disclaimer,≤100
106994278911120,JP&US Chuyên Hàng Chính Hãng,These ads ran without a disclaimer,≤100
