Page ID,Page name,Disclaimer,Amount spent (JPY)
684161888345926,西日本新聞me,西日本新聞me,28177
107624528747795,パルクール鬼ごっこ,These ads ran without a disclaimer,5822
1904070096535109,スマート選挙,株式会社センキョ,4663
113824215066188,Jay Carpenter,These ads ran without a disclaimer,3492
100396309756387,投資のプロ,These ads ran without a disclaimer,2496
475681929154100,国連UNHCR協会,国連UNHCR協会,2135
408265263318884,馬渕 磨理子,These ads ran without a disclaimer,1044
390066501056164,freee会計,These ads ran without a disclaimer,1032
100577859467667,大阪経済大学・社会連携,大阪経済大学・社会連携,738
1812425055659979,介護ワーカー,These ads ran without a disclaimer,636
103307385856246,美容Lab,These ads ran without a disclaimer,521
279435865404071,一般社団法人日本ショートスリーパー育成協会,These ads ran without a disclaimer,274
1615481598672156,Blueair Japan Official,These ads ran without a disclaimer,196
116814321444178,Ewihehen2,These ads ran without a disclaimer,140
114243345021397,Matthew's office株式会社（マシューズオフィス）,These ads ran without a disclaimer,140
104533215755145,ZOE_Japan,ZOE Japan,137
195088317190451,グリーンピース・ジャパン,一般社団法人グリーンピース・ジャパン,133
633030123480159,グッドライフアワード,グッドライフアワード事務局,126
108695458656675,ポジティブの大切さ,These ads ran without a disclaimer,≤100
102891618059843,ケイミュー株式会社,These ads ran without a disclaimer,≤100
256504371891671,the-issues.jp,the-issues.jp,≤100
101969826280631,株式投資,These ads ran without a disclaimer,≤100
101987945137977,オフィスステーションPro,These ads ran without a disclaimer,≤100
281777375260988,オッズパーク,These ads ran without a disclaimer,≤100
236792844915124,Symview-シムビュー,These ads ran without a disclaimer,≤100
104331362680222,都知事杯オープンデータ・ハッカソン 事務局,These ads ran without a disclaimer,≤100
105209442604499,BBinfo,These ads ran without a disclaimer,≤100
435250336532462,財界さっぽろ,財界さっぽろ,≤100
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,≤100
101289366621166,大和ハウスグループ,These ads ran without a disclaimer,≤100
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,≤100
1550634768415730,COCOAR（ココアル）,These ads ran without a disclaimer,≤100
121950224575176,近江懐石　清元,These ads ran without a disclaimer,≤100
105404618222182,Ascent Recordings,Ascent Recordings,≤100
1590535061243274,精神障害当事者会ポルケ,精神障害当事者会ポルケ,≤100
314531018930781,BASE FOOD,These ads ran without a disclaimer,≤100
110969055330312,Dinosaur Fight speak,These ads ran without a disclaimer,≤100
