Page ID,Page name,Disclaimer,Amount spent (GTQ)
331961940541181,Partido Victoria,Partido Político Victoria,≤100
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,≤100
100169482992019,Sebastián Arzú,Sebastián Arzú,≤100
142373979127061,Partido Unionista,Partido Unionista,≤100
103100369170392,UNE Sacatepéquez -oficial-,UNE Sacatepéquez -oficial-,≤100
110582257361172,Partido Azul,Partido Azul,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
117104427979587,Mega Oferta,María Yhoselyn Sambrano Toma,≤100
103529875762960,CABAL Chicacao,CABAL Chicacao,≤100
142556265766634,Guatemala Visible,Guatemala Visible,≤100
110546665163444,UNE Sololá Departamental,UNE Sololá Departamental,≤100
104088575626269,Unidad Nacional de la Esperanza Xela,Unidad Nacional de la Esperanza Xela,≤100
110198674046882,Noticias San Cristóbal Cucho,Jennifer Lopez,≤100
102820572563457,UNE Carchá,Carlos Mauricio Caal Xoy,≤100
106093415765175,Global Noticias,Natalia Pinzon Hernandez,≤100
109189810962889,Comunidad Elefante,Shorik Yann Mejia Blanco,≤100
119057720784594,El Búho,El Búho,≤100
754661271544464,El Sol de Mixco,El Sol de Mixco,≤100
281554395331686,República,"Republica GT, S.A.",≤100
229496247180755,Fundación Libertad y Desarrollo,These ads ran without a disclaimer,≤100
