Page ID,Page name,Disclaimer,Amount spent (VEF)
11449543593,Carlos Ocariz,an advertiser in Venezuela,1439999
304247300393,Juan Pablo Guanipa,an advertiser in Venezuela,1250000
148231808588187,Gatorade Venezuela,an advertiser in Venezuela,1250000
116093674518,César Pérez Vivas,an advertiser in Venezuela,195000
108562965017764,vaccottifer,These ads ran without a disclaimer,19388
106450964481055,APsystems LATAM,These ads ran without a disclaimer,13298
366815896693520,Milo Claure,These ads ran without a disclaimer,2700
167327710092323,Mollaei Law,These ads ran without a disclaimer,≤100
956534247873612,Red Iberoamericana de Sociología Computacional,These ads ran without a disclaimer,≤100
463423310436,FIIAPP,These ads ran without a disclaimer,≤100
112534007346151,mujerimagen,These ads ran without a disclaimer,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
584272308252076,"Chavez Law Group, LLP",These ads ran without a disclaimer,≤100
