Page ID,Page name,Disclaimer,Amount spent (ISK)
737169626371453,Heimildin,Stundin,324
429577173821764,Matvælaráðuneytið,matvælaráðuneytið,150
607573825973006,LÍS - Landssamtök íslenskra stúdenta,Landssamtök Íslenskra Stúdenta,129
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,≤100
154893001218870,ADHD samtökin,ADHD samtökin,≤100
114057194960942,Samstöðin: Fréttir,Samstöðin ehf,≤100
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,≤100
74969168478,Sjálfstæðisflokkurinn í Hafnarfirði,Sjálfstæðisflokkurinn í Hafnarfirði,≤100
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,≤100
250725931675,Forsætisráðuneytið,Forsætisráðuneytið,≤100
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,≤100
478297078923452,Big Easy Believer,These ads ran without a disclaimer,≤100
