Page ID,Page name,Disclaimer,Amount spent (VND)
579536549099592,High 8 TV,These ads ran without a disclaimer,4821
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,3809
340626764045253,Thuỳ Dương - Chuyên Trà Thảo Mộc Nam Mỹ,These ads ran without a disclaimer,2121
1507429892822619,BOM Money,BOM Money,1352
280124715749325,Sự Thật Về Pháp Luân Công,Sự Thật Về Pháp Luân Công,808
106617108988181,VN 84 Entertainment,These ads ran without a disclaimer,369
105866244364004,Master's Program in Global Leadership,These ads ran without a disclaimer,352
102858935401394,Chứng Chỉ Chức Danh Nghề Nghiệp Giáo Viên,These ads ran without a disclaimer,333
1512012872425441,Truyền hình C500,These ads ran without a disclaimer,104
100978189200582,,These ads ran without a disclaimer,≤100
