Page ID,Page name,Disclaimer,Amount spent (THB)
626952517700280,ลิ้ม ศรัณยสัณฑ์ วีรกุลสุนทร ว่าที่ผู้สมัคร ส.ส. เขตจอมทอง พรรคเพื่อไทย,ลิ้ม ศรัณยสัณฑ์ วีรกุลสุนทร ว่าที่ผู้สมัคร ส.ส. เขตจอมทอง พรรคเพื่อไทย,≤100
108261230583781,เอิร์ธ พงศกร ขวัญเมือง - Earth Pongsakorn Kwanmuang,เอิร์ธ พงศกร ขวัญเมือง - Earth Pongsakorn Kwanmuang,≤100
112969264517494,เพ็ญพิสุทธิ์ จินตโสภณ - Penpisut Jintasophon,เพ็ญพิสุทธิ์ จินตโสภณ - Penpisut Jintasophon,≤100
157659344260788,จุรินทร์ ลักษณวิศิษฏ์ Aoodda,Jurin Laksanawisit,≤100
112332525119611,เอกภาพ หงสกุล ผู้สมัคร ส.ส.พรรคเพื่อไทย เขตสายไหม,เอกภาพ หงสกุล ผู้สมัคร ส.ส.พรรคเพื่อไทย เขตสายไหม,≤100
1930282217268558,ดร.ส้ม พัชรินทร์ ซำศิริพงษ์ เขต 2 กทม ปทุมวัน สาทร ราชเทวี พรรคภูมิใจไทย,ดร.ส้ม พัชรินทร์ ซำศิริพงษ์ เขต 2 กทม ปทุมวัน สาทร ราชเทวี พรรคภูมิใจไทย,≤100
110119978657999,นพ.พลวิทย์ เจริญพงศ์,นพ.พลวิทย์ เจริญพงศ์,≤100
182657125936067,พรรคภูมิใจไทย,พรรคภูมิใจไทย,≤100
107263299311646,Zom Marie,"Tellscore Co., Ltd.",≤100
283908908680102,พรรคพลังธรรมใหม่,พรรคพลังธรรมใหม่,≤100
109239188766815,ดร. วิทยา อินาลา พรรคไทยพร้อม,Klod Sawadputsra,≤100
183238185051108,อรรถวิชช์ สุวรรณภักดี,อรรถวิชช์ สุวรรณภักดี,≤100
101535845426970,พรรคไทยสร้างไทย,พรรคไทยสร้างไทย,≤100
2131398436998925,ชนินทร์ รุ่งแสง ปชป.,ชนินทร์ รุ่งแสง ปชป.,≤100
113067400607487,กันตพงศ์ ดีชัยยะ - แมพ,กันตพงศ์ ดีชัยยะ - แมพ,≤100
101673076131930,พรรคเปลี่ยน,นอท พันธ์ธวัช นาควิสุทธิ์,≤100
106872458897954,ระพีพัฒน์ สุเมธโชติเมธา,ระพีพัฒน์ สุเมธโชติเมธา,≤100
2230596726985945,ฮาย ปวิศรัฐฐ์ ติยะไพรัช,บริษัท เวิร์ค 360 จำกัด,≤100
101861489530398,มณีรัตน์ ลิมป์รัตนกาญจน์,มณีรัตน์ ลิมป์รัตนกาญจน์,≤100
110925395241605,พรรครักษ์ผืนป่าประเทศไทย,พรรครักษ์ผืนป่าประเทศไทย,≤100
105955949137073,ติดตามกระแสคนดัง,Narat Thanyaratmetee,≤100
322329881713130,ขวัญเลิศ พานิชมาท - Kwanlerd Panichmath,ขวัญเลิศ พานิชมาท - Kwanlerd Panichmath,≤100
567028733726812,ต่อศักดิ์  อัศวเหม,These ads ran without a disclaimer,≤100
538633149666112,กวีวงศ์ อยู่วิจิตร-ผู้สมัคร ส.ส. เขตบางนา พระโขนง พรรคเพื่อไทย เบอร์ 3,กวีวงศ์ เบิด อยู่วิจิตร,≤100
107628191145278,คลองสามวา เขต17 Fcเพื่อไทย,คลองสามวา เขต17 Fcเพื่อไทย,≤100
108201828409912,ณัฐวัฒน์ พอใช้ได้,Atirit Dechasiniwat,≤100
109263155401195,นายกประเทศ บุญยงค์,นายกประเทศ บุญยงค์,≤100
241115389300595,คุณหญิงสุดารัตน์ เกยุราพันธุ์ Sudarat Keyuraphan,คุณหญิงสุดารัตน์ เกยุราพันธุ์ Sudarat Keyuraphan,≤100
296508406790,"Democrat Party, Thailand พรรคประชาธิปัตย์","Democrat Party, Thailand พรรคประชาธิปัตย์",≤100
375004049738389,มานะศักดิ์ จันทร์ประสงค์,Manasak Chanprasong,≤100
789991318125212,พงศกร รัตนเรืองวัฒนา,พงศกร รัตนเรืองวัฒนา,≤100
118757751143686,อิทธิพล ชลธราศิริ - Itthiphon Chontharasiri - แบงค์ชัย,Itthiphon Chontharasiri,≤100
204016840519336,ศ.ดร.นฤมล ภิญโญสินวัฒน์,ศ.ดร.นฤมล ภิญโญสินวัฒน์,≤100
103003377726705,เสื้อผ้าแฟชั่นNaPa,Threeramate Artkongharn,≤100
104908418629549,EnableSurvey,"Excellent Digital Development Co.,Ltd.",≤100
103983981304937,พรรคเสมอภาค-Equality Party,Nalinphas Ongkunaruk,≤100
2086963124904186,พรรคก้าวไกล แม่ฮ่องสอน,พรรคก้าวไกล แม่ฮ่องสอน,≤100
117849264601668,วิษณุ กรองกันภัย พรรคไทยพร้อม เบอร์ 28,ลลดา อมาตยกุล,≤100
104879999243950,พลชัย พิพิธวรกุล เบอร์ 2 เขต 4 ขอนแก่น พรรคประชาธิปัตย์,Ponchai Pipitvorakul,≤100
109253101480638,วรท ศิริรักษ์ - Warot Sirirak,วรท ศิริรักษ์ - Warot Sirirak,≤100
116668478038395,โด่ง ชัชวาล พรอมรธรรม เพื่อไทย ขอนแก่น เขต 1,โด่ง ชัชวาล พรอมรธรรม,≤100
111331191880453,วินัย วิจิตรโสภณ - Winai Wijitsophon,วินัย วิจิตรโสภณ - Winai Wijitsophon,≤100
345127652279503,มูลนิธิสากลเพื่อคนพิการ,มูลนิธิสากลเพื่อคนพิการ,≤100
159570997481890,พลตำรวจเอกเสรีพิศุทธ์ เตมียเวส,พลตำรวจเอกเสรีพิศุทธ์ เตมียเวส,≤100
110175441444627,เชตวัน เตือประโคน - Chetawan Thuaprakhon,เชตวัน เตือประโคน - Chetawan Thuaprakhon,≤100
102544175903371,เบ๊นซ์ นิธิพล  เพื่อคนสมุทรปราการ,เบ๊นซ์ นิธิพล  เพื่อคนสมุทรปราการ,≤100
258984171484737,นนท์ นนทิวรรธน์,วรรณชัย เรือนแก้ว,≤100
707294083039692,เบียร์ พนธกร,เบียร์ พนธกร,≤100
114574341574903,อิทธิเดช สุพงษ์ - Itthidej Suphong,Tanapat Srisontiyakun,≤100
513741371997112,Amarin TV,อมรินทร์ เทเลวิชั่น,≤100
522718414543268,สุทธิ ปัญญาสกุลวงศ์,สุทธิ ปัญญาสกุลวงศ์,≤100
382558248956531,กมลพัฒน์  ปุงบางกะดี่  เขตบางขุนเทียน,กมลพัฒน์  ปุงบางกะดี่  เขตบางขุนเทียน,≤100
539119526485380,ทนายใหญ่ ธิมาชัย,ใหญ่ ธิมาชัย,≤100
407194015987067,Ch7HD News,Ch7HD News,≤100
115195181447846,อ้อ ศิรินันท์ ศิริพานิช,อ้อ ศิรินันท์ ศิริพานิช,≤100
104342402244178,อารุม ตุ้มน้อย - Arum Tumnoi,อารุม ตุ้มน้อย - Arum Tumnoi,≤100
112343717773740,Betapetonline,ชัชญา พานิช,≤100
352318098651383,โตโต้ ปิยรัฐ - Piyarat Chongthep,โตโต้ ปิยรัฐ - Piyarat Chongthep,≤100
106561034744198,ลอรี่ - พงศ์พล ยอดเมืองเจริญ,ลอรี่ - พงศ์พล ยอดเมืองเจริญ,≤100
243465416352138,พรรคเพื่อชาติ,บริษัท เวิร์ค 360 จำกัด,≤100
546416699215073,ห้องสื่อครูคอม,Krisada Khamma,≤100
1635406246730420,วรงค์ เดชกิจวิกรม - Warong Dechgitvigrom,วรงค์ เดชกิจวิกรม - Warong Dechgitvigrom,≤100
1633051440333187,FTE หลักสูตรเพื่อพัฒนาเจ้าของธุรกิจรุ่นใหม่ ครบเครื่อง ทันใจ แบบเร่งรัด,"VP group infinity Co.,Ltd.",≤100
115613383629627,ลุงตู่ วิ่ง สู้ ฟัด,These ads ran without a disclaimer,≤100
104321752173970,สมเกียรติ ขุนบุญจันทร์,สมเกียรติ ขุนบุญจันทร์,≤100
115922723434700,ครูเจพีสรุปย่อ for Teacher,ครูเจพีสรุปย่อ for Teacher,≤100
601953326929372,ธัญวัจน์ กมลวงศ์วัฒน์ - Tunyawaj Kamolwongwat,Tunyawaj Kamolwongwat,≤100
100915662043252,Denis Ads.,บริษัท เดนิส แอดส์ จำกัด,≤100
1105604039583762,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,Suksan Booran,≤100
275507006405211,Padipat Suntiphada - ปดิพัทธ์ สันติภาดา,Padipat Suntiphada - ปดิพัทธ์ สันติภาดา,≤100
109821032053736,สุพจน์ ฤกษ์ดี,สุพจน์ ฤกษ์ดี,≤100
161052211196800,พรรคเสรีรวมไทย,พรรคเสรีรวมไทย,≤100
194806671454828,นายศาสตรา ศรีปาน - Sarttra Sripan,นายศาสตรา ศรีปาน - Sarttra Sripan,≤100
972019486321939,บู้ จเด็ศ จันทรา,จเด็ด จันทรา,≤100
101794231527425,สุภกร ตันติไพบูลย์ธนะ - Supakon Tangtiphaiboontana,สุภกร ตันติไพบูลย์ธนะ,≤100
111341764925564,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,≤100
190851094962157,เป่ายิ้งฉุบ รับผลิตเสื้อเพื่อคุณ,These ads ran without a disclaimer,≤100
115653434840464,พรรคประชาธิปัตย์ นาย ไพบูลย์ ศิริมา เบอร์ 7 จ.สุรินทร์ เขต 8,Pooky Kham-Oun,≤100
108508377637861,มุ้งจีบพระราม2 โรงงานผลิตมุ้งจีบ มุ้งลวด เหล็ดดัดทุกชนิด,กุหลาบ บัวสด,≤100
102949686071401,ทศพล แก้วทิมา ราชบุรีต้องดีกว่าเดิม,ทศพล แก้วทิมา ราชบุรีต้องดีกว่าเดิม,≤100
100477645667021,อัฟฟาน หะยียูโซะ,These ads ran without a disclaimer,≤100
107945618934003,ธนูชยานันท์ ปั้นบริสุทธิ์,ธนูชยานันท์ ปั้นบริสุทธิ์,≤100
622674297897819,Screenshirt2020,Screenshirt2020,≤100
2151302718520482,ธิดารัตน์ ยิ่งเจริญ Tidarat Yingcharoen,ธิดารัตน์ ยิ่งเจริญ Tidarat Yingcharoen,≤100
107938394191198,สิริลภัส กองตระการ,วรันธร กองแก้ว,≤100
107448364979874,ศิริพงศ์ นานคงแนบ - Siripong Nankongnab,Siripong Nankongnab,≤100
2232486313631668,อนุรักษ์ จุรีมาศ,ธวัชชานลล์ ทำขุรู,≤100
135827909783631,beartai แบไต๋,SHOW NO LIMIT COMPANY LIMITED,≤100
101372342567471,ต้นกล้า จรยุทธ จตุรพรประสิทธิ์ - TonKla Chorayuth Chaturapornprasit,Chorayuth Chaturapornprasit,≤100
107612328588715,The Voters,สันติสุข กาญจนประกร,≤100
108515294626891,สอบข้าราชการท้องถิ่น By Thurakan,Chiraphorn Thuree,≤100
101755712680612,รัก ณิชาภา โกวิทานนท์ ผู้สมัคร ส.ส.สมุทรสงคราม พรรคเพื่อไทย,รัก ณิชาภา โกวิทานนท์ ผู้สมัคร ส.ส.สมุทรสงคราม พรรคเพื่อไทย,≤100
107668691460508,ดรุณี พูนประสิทธิ์ อดีต สจ.สระแก้ว,Narong Thongphantha,≤100
122798967391008,อนุวัตร สัมพันธ์ทรัพย์,These ads ran without a disclaimer,≤100
104393812499502,ชีทสรุปกฎหมาย สำหรับสอบราชการ พนักงานราชการ by.kantap,ชีทสรุปกฎหมาย สำหรับสอบราชการ พนักงานราชการ by.kantap,≤100
106538958796488,กิตพล เชิดชูกิจกุล,These ads ran without a disclaimer,≤100
216524221773305,Big C,These ads ran without a disclaimer,≤100
107016601863148,ยุทธศักดิ์ ชูประเสริฐ - จ่ายุทธ,ยุทธศักดิ์ ชูประเสริฐ - จ่ายุทธ,≤100
112073738279329,สิงโต - ศักดิ์สิทธิ์ ขาวทอง,สิงโต - ศักดิ์สิทธิ์ ขาวทอง,≤100
504514060047514,สุณัฐชา โล่สถาพรพิพิธ - ตรัง,สุณัฐชา โล่สถาพรพิพิธ,≤100
109404485235732,ศิริวัฒน์ ขจรประศาสน์-ยอด,Supharat Sirisawat,≤100
110398018491526,สุทิน นพขำ พรรคเพื่อไทย จังหวัดปทุมธานี,สุทิน นพขำ พรรคเพื่อไทย จังหวัดปทุมธานี,≤100
102108535240880,สมบัติ ยะสินธุ์,สมบัติ ยะสินธุ์,≤100
111485468432921,พรรคเปลี่ยนอนาคต Changefuture party,พรรคเปลี่ยนอนาคต Changefuture party,≤100
107569661842229,หน่อย-ศุภนาถลดา รัตนาธนัชภัค,หน่อย-ศุภนาถลดา รัตนาธนัชภัค,≤100
451864701523507,Infographic Thailand,Infographic Thailand,≤100
2147269921986413,ธนัญญา พันธุ์การรุ่ง พรรคเพื่อไทย นครปฐม,Pang Thanakulchotikan,≤100
101289896276961,ทีมปากนครพัฒนา,These ads ran without a disclaimer,≤100
101164632678987,อุดม กันม่วง - กำนันเผ่น,Sombat Khrutsing,≤100
109132222106497,เอฟ ชนัตถ์ นันทปัญญา,Katakorn Phukhaow,≤100
100351181333699,ล็อตเตอรี่พารวย,These ads ran without a disclaimer,≤100
100761582502948,จารุพล เรืองสุวรรณ - อาจารย์จา,Charupol Ruangsuwan,≤100
106114681299032,ชูเกียรติ จีนาภักดิ์,ชูเกียรติ จีนาภักดิ์,≤100
110672681521491,พรรคชาติรุ่งเรือง - Chat Rung Rueang Party,พรรคชาติรุ่งเรือง - Chat Rung Rueang Party,≤100
100275984666295,อ.ทนายความ มีดี  บัวแก้ว - พรรคก้าวไกล พิษณุโลก เขต2,อ.ทนายความ มีดี  บัวแก้ว - พรรคก้าวไกล พิษณุโลก เขต2,≤100
113023081702937,ธีระ สลักเพชร,ธีระ สลักเพชร,≤100
103863149219273,นิธิกร วุฒินันชัย เอก พรรคเพื่อไทย,เอก นิธิกร วุฒินันชัย,≤100
101831726085555,พรรครวมแผ่นดิน,พรรครวมแผ่นดิน,≤100
112667281187463,ถิรเดช ตั้งมั่นก่อกิจ สจ.ม้อ,ถิรเดช ตั้งมั่นก่อกิจ สจ.ม้อ,≤100
107664694510311,อริย์ธัช ชาติอาริยะพงศ์,Arithach Chartariyapong,≤100
189698001655102,เขตรัฐ เหล่าธรรมทัศน์ - Katerut Laothamatas,เขตรัฐ เหล่าธรรมทัศน์ - Katerut Laothamatas,≤100
105505101947250,ปัญญารัตน์ นันทภูษิตานนท์ - Panyarut Nuntapusitanon,ปัญญารัตน์ นันทภูษิตานนท์ - Panyarut Nuntapusitanon,≤100
111852360177624,วิวัฒน์ จินดาพล สจ.ต้อม,วิวัฒน์ จินดาพล สจ.ต้อม,≤100
110945151879204,SMILE LUNLA,These ads ran without a disclaimer,≤100
109417504253592,มาดามส้ม - พิมไหมทอง ศักดิพัตโภคิน,These ads ran without a disclaimer,≤100
111755668564628,อลงกรณ์ พลบุตร เบอร์ 7,These ads ran without a disclaimer,≤100
107231795680972,ศิลัมพา เลิศนุวัฒน์ กิ๊ฟท์,Sopitsuda Phunsueb,≤100
110688558670229,,These ads ran without a disclaimer,≤100
715838732136310,ธนเดช เพ็งสุข - Tanadej Pengsuk,Tanadej Pengsuk,≤100
104554835726206,พรรคท้องที่ไทย,Tanongsak Sirirat,≤100
105564202863465,Wan ubumrung,Wan ubumrung,≤100
108162861512775,อัครแสนคีรี โล่ห์วีระ - แสน,อัครแสนคีรี โล่ห์วีระ - แสน,≤100
104297969298793,สุรชัย  อนุตธโต,สุรชัย อนุตธโต,≤100
3080161418691131,Thailand FACT Today,Thailand FACT Today,≤100
2083379161750953,ชัยยศ ปัญญาไวย ประชาธิปัตย์ภูเก็ต,ชัยยศ ปัญญาไวย ประชาธิปัตย์ภูเก็ต,≤100
113516956981172,ขจรศักดิ์ ประดิษฐาน,ขจรศักดิ์ ประดิษฐาน,≤100
102137678251258,เกษตรกรรมร่ำรวย,These ads ran without a disclaimer,≤100
120566510971339,พรรคเพื่อไทยจังหวัดชลบุรี,Aready ads,≤100
116679231319335,ตุ๊ก - กานสินี,Dunyawat  Bamrungchan,≤100
109329667595609,,These ads ran without a disclaimer,≤100
