Page ID,Page name,Disclaimer,Amount spent (GBP)
102639461303190,Fair Pay For All,Fair Pay For All,471
108951391565231,Help to Heat,Huw John Llewellyn,382
106626487721376,Amazon Europe,Amazon Europe,356
311627208673,WWF UK,WWF UK,336
7715002593,UNICEF UK,Unicef UK,308
108878014378530,Free Heating Scheme,These ads ran without a disclaimer,295
348366988862054,Oxfam Campaigns,Oxfam Great Britain,203
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,199
9250349228,Greenpeace UK,Greenpeace UK,134
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),132
323967924444168,YesCymru,YesCymru,127
102962406443212,WWF Cymru,WWF Cymru,108
569834799727730,National Grid UK,National Grid UK,103
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,≤100
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",≤100
210400546162648,Development Bank of Wales,Development Bank of Wales,≤100
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,≤100
107509044383300,Médecins Sans Frontières / Doctors Without Borders (MSF),Médecins Sans Frontières / Doctors Without Borders (MSF),≤100
190330747706140,UNISON,UNISON,≤100
34044296391,Surfers Against Sewage,Surfers Against Sewage,≤100
13047522725,Crimestoppers,Crimestoppers,≤100
10114144851,NSPCC,NSPCC,≤100
490007667679401,Hugh James,Hugh James,≤100
121936349543,World Vision UK,World Vision UK,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
186622728032,RSPB,RSPB,≤100
103662352102391,Family Debt Help,Ian Keith Parsons,≤100
98673036962,ROLDA,These ads ran without a disclaimer,≤100
799576543492660,The Week Junior,The Week Junior,≤100
18168505158,The Woodland Trust,Woodland Trust,≤100
177855115588808,The Week UK,The Week UK,≤100
353224381469808,ifaw,IFAW,≤100
281470843253,Dying Matters,Hospice UK,≤100
195754307110390,Right To Life UK,Right To Life UK,≤100
167898406587045,Holiday Extras,Holiday Extras,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
47612991154,Dignity in Dying,Dignity in Dying,≤100
107818238902501,Ocean Census,Ocean Census,≤100
104768005247443,Say No To WHO,Say no to WHO,≤100
26698813123,British Red Cross,British Red Cross,≤100
10677003998,Shelter,Shelter,≤100
1944527365788790,Banc Datblygu Cymru,Development Bank of Wales,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
210786739051667,Woodland Trust Cymru,Woodland Trust,≤100
249209468838241,Good Law Project,Good Law Project,≤100
246872175166,Action Against Hunger UK,Action Against Hunger UK,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee UK,≤100
169042736456594,All Out,All Out,≤100
105298484651843,SME Climate Hub,SME Climate Hub,≤100
104255571968810,Save My Vape,Save My Vape,≤100
208573062515662,Freedom from Torture,Freedom from Torture,≤100
158077247591710,Refuge,Refuge,≤100
103090485214325,Oltco Ltd,Oltco Ltd,≤100
112712550420527,Ekō UK,Ekō,≤100
106205865302441,Just Stop Oil,Just Stop Oil,≤100
59367068326,The Ramblers,The Ramblers,≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
102419351480447,Budweiser Brewing Group UK&I,AB InBev,≤100
7214031395,Oxfam Great Britain,Oxfam Great Britain,≤100
159969930741814,The Wildlife Trusts,The Wildlife Trusts,≤100
1779925302259559,NILC Training,NILC Ltd.,≤100
112845639376,Refugee Action,Refugee Action,≤100
514212165305248,Leigh Day,Leigh Day,≤100
358126247463,Speech and Language UK,Speech and Language UK,≤100
110538548040758,Care2 UK,John Ayling & Associates,≤100
25040545213,Contact - For families with disabled children,Contact,≤100
9695206314,Sustrans,Sustrans,≤100
101164225916218,DragonBet,DragonBet,≤100
1551777295056430,NFU Cymru,NFU Cymru,≤100
18044497940,Plan International UK,Plan International UK,≤100
107458721218674,ADF UK,ADF UK,≤100
139695000173,Good Energy,Good Energy,≤100
290498754454402,European Movement UK,European Movement UK,≤100
18933990398,Stonewall,Stonewall UK,≤100
46852258376,Anti-Slavery International,Anti-Slavery International,≤100
7624294394,Amnesty International UK,Amnesty International UK,≤100
10986039307,VSO,VSO,≤100
227427673437,Tree Aid,Tree Aid,≤100
111503161740182,AGBI,AGBI,≤100
601388547012748,Ecologi,Ecologi,≤100
97955320269,MAG (Mines Advisory Group),MAG (Mines Advisory Group),≤100
39195572726,Republic,Republic,≤100
143837658998810,WWT,Wildfowl and Wetlands Trust,≤100
40409120801,Refugee Council,Refugee Council,≤100
274651352565844,Oltco Ltd,Oltco Ltd,≤100
346684596111093,KinKind,KinKind Ltd,≤100
135456716565905,Guardian Jobs,Guardian Jobs,≤100
7231383046,RSPCA (England & Wales),RSPCA (England & Wales),≤100
601715140002716,NFU Mutual,NFU Mutual,≤100
342479172537927,The Tree Council,The Tree Council,≤100
114651147002520,SSE Energy Solutions,SSE,≤100
2596018927105284,Re-elect Unison Community NEC Reps John Gray & Denise Thomas 2023,Re-elect Unison Community NEC Reps John Gray & Denise Thomas 2023,≤100
221326878391385,FOR Cardiff,FOR Cardiff,≤100
89151782746,Fauna & Flora International,Fauna & Flora International,≤100
154755254901531,Wales For Europe • Cymru Dros Ewrop,Wales for Europe • Cymru dros Ewrop,≤100
1536244863288071,Terravesta,Terravesta,≤100
358706239805,Scope,Scope,≤100
110100268235797,Hyphen,Link Media Corporation Ltd,≤100
101255718164248,350 UK,350.org,≤100
37981137361,The Children's Society,The Children's Society,≤100
18366996074,War on Want,War on Want,≤100
101915698384428,Eldred Law,Eldred Law,≤100
1738524969810037,Mission India UK,Mission India UK,≤100
7569385657,Co-operative Party,Co-operative Party,≤100
3190660567626119,Dad’s In Debt.,Dadsindebt,≤100
8422578815,Soil Association,Soil Association,≤100
303760836322372,Bullen Healthcare,Bullen Healthcare,≤100
19895907944,CAFOD,CAFOD,≤100
183578656917,Wellcome Trust,Wellcome Trust,≤100
47496679743,The Climate Coalition,The Climate Coalition,≤100
157492274367801,Cruelty Free International,Cruelty Free International,≤100
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,≤100
121292038029801,The Passage Charity,The Passage,≤100
119803999851914,Steven Rajam - Welsh Liberal Democrats,Rhondda Cynon Taff Liberal Democrats,≤100
106797305674193,Reform UK - Aberconwy,Thomas Clark,≤100
124471347603278,Positive Money UK,Positive Money,≤100
32514078659,Liberty,Liberty,≤100
102220332025739,Centre for Ageing Better,Centre for Ageing Better,≤100
7525251658,Virgin Unite,Virgin Unite,≤100
85800829429,Justice and Care,Justice and Care,≤100
13655260370,Penguin Books,Penguin Books,≤100
534501720220577,Transform Trade,Transform Trade,≤100
104487412566017,Green_Energy_Assist,Green_Energy_Assist,≤100
100553032399423,The Fund for Global Human Rights UK,The Fund for Global Human Rights,≤100
104468635949274,Disabled Members' united NEC Team,Angela Hamilton,≤100
102563495226123,Oltco Ltd,Oltco Ltd,≤100
103043471736019,Health One Team for NEC,Health One Team for NEC,≤100
1863944713844924,Best For Britain,Best for Britain,≤100
110572548681085,Manjula Kumari  Unison Nec2023,Manjula Kumari,≤100
111439015547005,Masdar,These ads ran without a disclaimer,≤100
46074836918,The Trussell Trust,Trussell Trust,≤100
109403712473243,Bristol Energy Cooperative,Bristol Energy Cooperative,≤100
49275915266,MSI Reproductive Choices,MSI Reproductive Choices,≤100
247216292569,World Horse Welfare,World Horse Welfare,≤100
164362913586214,Womankind Worldwide,Womankind Worldwide,≤100
241312696375349,National Education Union,National Education Union,≤100
106631184620192,The Tenant Support Helpline,Tenant Support Helpline,≤100
705825476138789,Hubbub,Hubbub,≤100
108385790816204,Oltco Ltd,Oltco Ltd,≤100
313376249090900,The Humane League UK,The Humane League UK,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
19746387261,Humane Society International,These ads ran without a disclaimer,≤100
97708339756,Action for Children,Action for Children,≤100
183759769950,First News,First News- The Newspaper for Young People,≤100
2386526881419158,USR Marea Britanie,Uniunea Salvati Romania,≤100
171538599528966,Crowdfunder,Crowdfunder,≤100
110934940687948,"Sharon Graham - General Secretary, Unite the Union",Unite Sharon Graham,≤100
85549822738,Peace Direct,Peace Direct,≤100
121872441181818,Compassion UK,Compassion UK,≤100
19110072263,FOUR PAWS,FOUR PAWS GB,≤100
166917856704286,Essex County Council,Essex County Council,≤100
113389667191398,ROOT ZERO,Puffin Produce,≤100
101183108039162,P1vital,P1vital,≤100
264444526901270,Human Aid & Advocacy,Human Aid & Advocacy,≤100
103729021772400,Oltco Ltd,Oltco Ltd,≤100
148276958538181,The Royal Society,The Royal Society,≤100
149666996584,Federation of Small Businesses - FSB,Federation of Small Businesses,≤100
102959175630065,Net Zero Now,Net Zero Now Ltd,≤100
101078319487563,Discovering Quakers,Discovering Quakers,≤100
116625838402686,FareShare,FareShare,≤100
70847349631,Whale and Dolphin Conservation,Whale and Dolphin Conservation,≤100
103132065651601,Oltco Ltd,Oltco Ltd,≤100
39556650565,League Against Cruel Sports,League Against Cruel Sports,≤100
25010947137,ShelterBox,ShelterBox,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee - UK,≤100
1486841851361953,Power for People,Power for People,≤100
1046117708754519,Care4Calais,Care4Calais,≤100
117592091643709,Tree of Life Ministries｜Evangelism in Israel,Tree of Life Ministires,≤100
26806660922,Humanists UK,Humanists UK,≤100
104804655677262,Know Violence Against Women,Cambridgeshire Constabulary HQ,≤100
103779359700137,Mission Without Borders UK,Mission Without Borders UK,≤100
174701239354403,Cirio UK,Cirio UK,≤100
45599299724,Atlantic Books,Atlantic Books Ltd,≤100
2443299312347521,Green New Deal Rising,Green New Deal UK,≤100
