Page ID,Page name,Disclaimer,Amount spent (ZAR)
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,1956
1479166275635514,Western Cape Provincial Parliament,Western Cape Provincial Parliament,838
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,781
195909420099,Solidariteit,Solidariteit,283
6011868110,Democratic Alliance,Democratic Alliance,279
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,267
136956534616,Times LIVE,TimesLIVE,226
165736836881428,GroundUp,GroundUp News NPC,179
2145594122138312,Action Society,Action Society,108
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
115864538089777,Dear SA - Have Your Say,Dear S Africa,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
259053084574400,Wahl SA,These ads ran without a disclaimer,≤100
1742410059361710,AwakeMzansi,Awake Mzansi,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
102265308016316,Al Jama-ah,Al Jama-ah,≤100
1442286572460668,Inside Education,Inside Education,≤100
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign 2024,Sipho Pienaar Malapane,≤100
434577883273454,Sihle Zikalala,Sihle Zikalala,≤100
111357201619425,Daily Investor,These ads ran without a disclaimer,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
117571764991545,Retail Capital,These ads ran without a disclaimer,≤100
108096858922548,The People's Movement,The People's Movement,≤100
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100
484334254982526,EmanualOnline,These ads ran without a disclaimer,≤100
330830077537611,Andre Temidis Branch Real Estate Group,These ads ran without a disclaimer,≤100
150779984941409,Rave Mobile Safety,These ads ran without a disclaimer,≤100
