Page ID,Page name,Disclaimer,Amount spent (NGN)
68793499001,UNICEF,UNICEF with Facebook Ad Credits,59484
105256562063637,Beta Naija Group,Beta Naija,18574
753031955030992,Atiku-Okowa.com,One Nigeria Movement,6407
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,2224
14312764639,Atiku Abubakar,The Atiku Campaign,2120
660685641036325,Sandeco Group,Vincent Southey Effiong,1714
1746241522274014,Hajiya Maryam Mairo Aminu Waziri Tambuwal Online Forum,Amiru Adamu,1530
654180731859809,T-Police,T-Police,1478
101300476067946,The Northern Umbrella Forum,Northern Umbrella Forum,965
123838944328164,Rethink Nigeria,Rethink Nigeria,750
102452759210207,Foreign Investment Network,Foreign Investment Network,505
100142349388855,wispamusic,These ads ran without a disclaimer,445
107449188487509,Arewa Decide 2023,Mustapha Lawal,445
105778879039427,Value Driven Leadership,Value Driven Leadership,445
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,445
1689132724682504,MMAWT legacy initiative,Amiru Adamu,405
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,351
215863191948778,Frank Nweke Jr,Frank Nweke Ii,291
1566640256767644,AM Corporate Solutions Limited,Shuaibu Aliyu,204
194110890622942,Leadership News,Leadership News,168
104455165822756,canaanspotion,These ads ran without a disclaimer,129
100202924924063,Page 36,Page 36,112
109225188534168,Northwest-Northeast Concern Youth Movement for Tinubu/Kashim 2023.,Mubarak Hamza Adam,≤100
107655665420852,South West Umbrella Forum,South West Umbrella Forum,≤100
1089641091059109,Hon. Kelechi Nwogu,Fabia Benibo,≤100
103333362526988,The Eastern Umbrella Forum,The Eastern Umbrella Forum,≤100
2214806718737011,Umaru Mohammed Bago,Suleiman Danjuma Isah,≤100
100509629482213,The South-South Umbrella Forum,The South-South Umbrella Forum,≤100
241499009731835,Ifeanyichukwu Ibezi,Ifeanyichukwu Ibezi,≤100
101622722635138,Advocacy For Good Governance,Nnadi Sunny,≤100
1881543645439590,Tech It Out with Yang Zhao,These ads ran without a disclaimer,≤100
106271385452742,Frontline TV,Shaakaa Victor,≤100
119723736100630,Ala - Delight Publicity Services,Moses Oyinkuro,≤100
109876681698892,Ministry of Women and Social Welfare Anambra State.,These ads ran without a disclaimer,≤100
105225588934812,Eto2023,Eto2023,≤100
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,≤100
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100
1651543795143439,RealTalk With Pst Edith Braimoh,These ads ran without a disclaimer,≤100
104580814933921,Coach Mitchell H.,These ads ran without a disclaimer,≤100
123279176118,DHgate,These ads ran without a disclaimer,≤100
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,≤100
101616276020711,Obidogo BENDE,Abia Vanguard,≤100
1352874084790500,Fresenius Kabi,These ads ran without a disclaimer,≤100
120346118099706,BrandPower,BrandPower,≤100
303624683019094,HACEY's Health Initiative,These ads ran without a disclaimer,≤100
