Page ID,Page name,Disclaimer,Amount spent (CAD)
26394435211,Canadian Cancer Society,Canadian Cancer Society,521
200828269970776,PEI PC Party,Progressive Conservative Association of PEI,335
2068689353407405,NDP PEI,NDP PEI,335
183212951743526,PEI Liberals,PEI Liberals,207
465650880124770,CUPE PEI,CUPE PEI,≤100
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,≤100
118125461227381,Dr. Lana Beth Barkhouse GPPEI,Lana Beth Barkhouse Green Party of PEI District 6 Candidate,≤100
163336718421,PSAC - AFPC,PSAC - AFPC,≤100
131517023569105,Arthritis Society Canada,Arthritis Society,≤100
632493333805962,Environment and Climate Change,Environment and Climate Change Canada,≤100
406891736017383,ICI Acadie,Radio-Canada,≤100
108812052149743,Greg J Arsenault,Gregory John Arsenault,≤100
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Dairy Farmers of Canada,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
160168997353622,Le Réveil Île-du-Prince-Édouard,Radio-Canada Acadie,≤100
113297740077607,Canadian Energy Centre,Canadian Energy Centre,≤100
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,≤100
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,≤100
105168452865235,Bell Aliant,Bell,≤100
901776976544599,RBC Wealth Management,RBC Wealth Management,≤100
107385241806,Plan International Canada,Plan International Canada,≤100
108635379686,CNIB,CNIB,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
130286616989573,CECI - Centre d'étude et de coopération internationale,CECI - Centre d'étude et de coopération internationale,≤100
139019864276,Oxfam Canada,Oxfam Canada,≤100
394745970602999,The Council of Canadians,The Council of Canadians,≤100
190502667652613,Canada’s NDP / Le NPD du Canada,Canada’s NDP / Le NPD du Canada,≤100
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
106231507615280,Delivering Community Power - Vers des collectivités durables,Canadian Union of Postal Workers,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
105288666168351,SOS Children's Villages Canada,SOS Children's Villages Canada,≤100
1456690611311640,Canadian Health Coalition,Canadian Health Coalition,≤100
261752512263,Canadian Red Cross,Canadian Red Cross,≤100
183810795000696,Nature Nova Scotia,Nature Nova Scotia,≤100
118125461227381,Dr. Lana Beth Barkhouse GPPEI,District 6 Green Party of PEI,≤100
218916525819,Canadian Association of Physicians for the Environment (CAPE),Canadian Association of Physicians for the Environment,≤100
235872037238940,She Is Indigenous,Les Femmes Michif Otipemisiwak / Women of the Métis Nation,≤100
184906186150,The Toronto Star,The Toronto Star,≤100
158469129085,TVO,TVO Today,≤100
103712604817590,Paramount+,These ads ran without a disclaimer,≤100
214839395204315,Centre canadien de protection de l'enfance,Canadian Centre for Child Protection,≤100
133690159980514,Leadnow,Leadnow Society,≤100
202220023130891,Bell Canada,Bell Canada,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
658318450979357,Globe Content Studio,Globe Content Studio,≤100
184983851544640,London Abused Women's Centre,London Abused Women's Centre,≤100
113305766875943,SIDE-Sommet international de l'écocitoyenneté,SIDE-Sommet international de l'écocitoyenneté,≤100
163336718421,PSAC - AFPC,PSAC-AFPC,≤100
85291563763,ICNA Relief Canada,ICNA Relief Canada,≤100
105754167560390,Ekō Canada,Ekō,≤100
2349053895373277,Kyle Seeback,Kyle Seeback,≤100
114286393699596,The Peak,The Peak Media Collective Inc.,≤100
6319213302,Heart & Stroke,Heart & Stroke,≤100
23543314803,CUPE SCFP,These ads ran without a disclaimer,≤100
510183342342621,Bell MTS,Lavanya Rajaian,≤100
314547291979828,Humane Society International - End Animal Testing Campaign,Humane Society International - End Animal Testing Campaign,≤100
111582684014878,Ryan Williams MP Bay of Quinte,Bay of Quinte Conservative Association,≤100
136476216406652,National Union of Public and General Employees,NUPGE,≤100
121222984568561,Amnesty International Canada,Amnesty International Canada,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
405377872902754,Canada Action,Canada Action,≤100
143249880633,World Animal Protection Canada,World Animal Protection Canada,≤100
154462904588700,Enbridge Gas,Enbridge Gas,≤100
123235041462,The Fraser Institute,Fraser Institute,≤100
227950040549934,Randstad Canada,Randstad Canada,≤100
1401645180072600,Accessibility Advisory Committee,Accessibility Advisory Committee,≤100
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF) Canada,≤100
1589839557920915,National Disability Credit Alliance,National Disability Credit Alliance,≤100
102657602641527,Sachit Mehra,Sachit Mehra,≤100
52543970197,Environmental Defence Canada,Environmental Defence,≤100
420437455160941,Planet Friendly News,Planet Friendly News,≤100
568938803293644,True North,True North,≤100
1602582443382188,Clear Seas,Clear Seas,≤100
263829137144976,Regulator Watch,Brent Jason Stafford,≤100
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100
169042736456594,All Out,ConnectAd,≤100
104362421329863,Recovery Month Canada,Giuseppi Ganci,≤100
108623238800454,Big River Analytics,Big River Analytics,≤100
367461053332566,Community-Based Research Centre - CBRC,Community-Based Research Centre,≤100
102586125587511,Canadian Trucking Alliance,Canadian Trucking Alliance,≤100
172145722975250,PressProgress,PressProgress,≤100
35715544220,Stand.earth,Stand.earth,≤100
1551116875101061,Canadian Medical Association,Canadian Medical Association,≤100
19750184960,Greenpeace Canada,Greenpeace Canada,≤100
109210999137883,Canada's History,Canada's History,≤100
1771820039731500,Al-Ayn Social Care Foundation - Canada,Al-Ayn Social Care Foundation Canada,≤100
316302965122489,Clean Energy Canada,Clean Energy Canada,≤100
259282224084288,The Munk Debates,Munk Debates,≤100
885367448177343,Bob Zimmer MP,Bob Zimmer MP,≤100
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,≤100
392629388021829,Ally Global Foundation,Ally Global Foundation,≤100
353695508437982,Oceans North,Oceans North,≤100
111231197686977,The Breach,The Breach,≤100
1082364695242593,Canadian Museum of Women's History,Heather Jean Morrison,≤100
1671097993122619,Children Believe,Children Believe,≤100
321351607970406,The Narwhal,The Narwhal,≤100
925033857594085,SureHealth Canada,SureHealth,≤100
868589909847623,Action Canada for Sexual Health and Rights,Action Canada for Sexual Health and Rights,≤100
728747700517089,Michael Barrett,Michael Barrett,≤100
116190118504646,Wisdom2Action,Faelynn Eris Johnstone,≤100
49530722523,Ecojustice,Ecojustice,≤100
181581728519026,Afeas,Afeas,≤100
714595698939267,TPC - Therapeutic Psilocybin for Canadians,Therapsil,≤100
254985577276,Humanitarian Coalition/ Coalition Humanitaire,Humanitarian Coalition/ Coalition Humanitaire,≤100
103655764654302,Indigenous Leadership Initiative,The Indigenous Leadership Initiative,≤100
