Page ID,Page name,Disclaimer,Amount spent (CHF)
600706570124933,Verkehrssanierungen JA,Komitee Verkehrssanierungen JA,≤100
1375919459335334,Le Centre Fribourg I Die Mitte Freiburg,Le Centre Fribourg,≤100
103550668590403,Mieux vivre sa vie,Mieux Vivre Sa Vie,≤100
1504706079628728,ASLOCA Suisse,ASLOCA Suisse,≤100
291359247729208,PS Suisse,PS Suisse,≤100
162745750462776,Mieterinnen- und Mieterverband MV,Mieterinnen- und Mieterverband MV,≤100
510352742440847,Coalition pour des multinationales responsables,Coalition pour des multinationales responsables,≤100
218538701651843,Union suisse des arts et métiers usam,Schweizerischer Gewerbeverband sgv,≤100
97220294896,SP Schweiz,SP Schweiz,≤100
104176871670876,Renteninitiative - Für eine sichere & nachhaltige Altersvorsorge,Verein Renteninitiative,≤100
169752569742293,Schweizerischer Gewerbeverband sgv,Schweizerischer Gewerbeverband sgv,≤100
169510248558,Die Mitte - Le Centre,Die Mitte,≤100
178925535502983,Matthew Fowler,These ads ran without a disclaimer,≤100
175478195846132,Les Vert·e·s suisses,Grüne Schweiz,≤100
1899205393647099,TAP Air Portugal,These ads ran without a disclaimer,≤100
104539708901187,CHARGENOW,These ads ran without a disclaimer,≤100
154976914534194,Save the Children Schweiz/Suisse,Save the Children Schweiz,≤100
107483864336789,I am a Casting Worker,These ads ran without a disclaimer,≤100
105890175750510,Luca Carbone  lucacarbone.ch,Luca Carbone,≤100
921336971288655,Nagra,Nagra,≤100
265786100439644,Grüne Freie Liste Stadt Bern,Grüne Freie Liste Bern,≤100
2246378485612019,ASI - Associazione Svizzera Inquilini,ASI - Associazione Svizzera Inquilini,≤100
48980326364,Public Eye,Public Eye,≤100
103269145789541,Stop au blackout,Initiative populaire « De l’électricité pour tous en tout temps (Stop au blackout) »,≤100
259871484198551,Thomas Matter,Thomas Matter,≤100
102014399307738,Direkt,direkt,≤100
194790813901953,Grüne Schweiz,Grüne Schweiz,≤100
103190662706168,NON à la Loi sur la Chasse.,Rolf Hugo Hilfiker,≤100
1483343695307824,Campax,Campax,≤100
1054282644596776,GE-démocratie,GE-démocratie,≤100
353685744720476,Jungfreisinnige Stadt Luzern,Jungfreisinnige Stadt Luzern,≤100
111081131629685,Blackout stoppen,Volksinitiative «Jederzeit Strom für alle (Blackout stoppen)»,≤100
143674429003483,PLR.Les Libéraux-Radicaux Lausanne,Sandro Guiseppe Patronaggio,≤100
467503303605894,PLR Castel San Pietro,PLR Castel San Pietro,≤100
784812424962943,Tele Z,TELE Z,≤100
1429860470617358,Le Centre / Ville de Genève,Le Centre / Ville de Genève,≤100
203499872999296,Die Mitte Weinfelden,Die Mitte Weinfelden,≤100
97721121385,Public Eye,Public Eye,≤100
1435425713453929,PS Gros de Vaud,PS Gros-de-Vaud,≤100
100980232576650,Muriel Langenberger,Muriel Langenberger,≤100
114584561517154,Komitee für ein JA zum Basler Steuerpaket,Komitee JA! zum Basler Steuerpaket,≤100
158820214312321,Citations Ron Hubbard,Mieux Vivre Sa Vie,≤100
453655411351244,Giovani UDC Ticino,Giovani UDC Ticino,≤100
663896104043182,Kultur Luzern,Kultur Luzern,≤100
100116156110843,Stop al blackout,Iniziativa popolare «Energia elettrica in ogni tempo per tutti (Stop al blackout)»,≤100
107126168963330,Pascal Mueller-Born,Pascal Alois Müller Born,≤100
1004669426211864,Parti socialiste Prilly,Parti socialiste de Prilly,≤100
100381452863244,Libertés et Justice sociale,Libertés et Justice sociale,≤100
122849551077569,Democrats Abroad Switzerland,Democrats Abroad,≤100
80305304937,Grünliberale Partei Sursee,Grünliberale Partei Sursee,≤100
109889270596253,Aurelio Sargenti,Aurelio Mario Elvezio Sargenti,≤100
1439209716323593,UDC Ticino,UDC Ticino,≤100
109742838576665,Sandro Gerber - FDP.Die Liberalen,sandrogerber,≤100
101670246199662,Claudia Wicki-Huonder,Claudia Wicki-Huonder,≤100
109889895328694,Megastrassen 2 x NEIN,Komitee gegen Megastrassen,≤100
115874494765640,Marco Knubel,Marco Knubel,≤100
101409961834360,Anja Glivar - Tierrechtsaktivistin,These ads ran without a disclaimer,≤100
247193432357291,Diaspora TV  Switzerland,These ads ran without a disclaimer,≤100
1405195019770383,Svájci Magyar Party,These ads ran without a disclaimer,≤100
125466200895962,Valentin Landmann,Sven Kunz,≤100
102733401616452,Tanja Miljanović Grüne Freie Liste Stadt Bern,Tanja Miljanović,≤100
463645587339110,Piero Marchesi,Piero Marchesi,≤100
101845688544113,House Of Pearls,These ads ran without a disclaimer,≤100
1220981994590364,FT Partner Content,These ads ran without a disclaimer,≤100
222057588153261,Hallgruppen,These ads ran without a disclaimer,≤100
613553422342850,Aelfric Eden,These ads ran without a disclaimer,≤100
1496843297242441,Fernstudium Direkt,These ads ran without a disclaimer,≤100
730128206999668,Miel de Botton,These ads ran without a disclaimer,≤100
322599777438,BBD,These ads ran without a disclaimer,≤100
127715923978522,BRP-Rotax,These ads ran without a disclaimer,≤100
34823056709,MASIA ONE,These ads ran without a disclaimer,≤100
141785025856184,SAS - DACH,These ads ran without a disclaimer,≤100
763722197034246,En Développement,These ads ran without a disclaimer,≤100
