Page ID,Page name,Disclaimer,Amount spent (KES)
1727289200726711,Search for Common Ground Kenya,Dominick Mwambui,182
1793544260969494,Hon. Cecily Mbarire MGH,Hon. Cecily Mbarire MGH,≤100
100835685957727,PRO PEACE KENYA,Brenda Kananu,≤100
107725671976672,Willis Evans Otieno,Willis Evans Otieno K'Ochieng,≤100
780365355477607,Kenya Muslim Youth Alliance,Kenya Muslim Youth Alliance,≤100
101821255334402,HON. Machua Waithaka Kiambu MP,Tevin Muiruri,≤100
100321965888531,Mrembo na Kazi,Samuel Mwangi,≤100
108356805083093,Supa Farm Kenya,These ads ran without a disclaimer,≤100
287842647957979,EU International Partnerships,These ads ran without a disclaimer,≤100
168108886585073,Sustainable Energy for All,These ads ran without a disclaimer,≤100
