Page ID,Page name,Disclaimer,Amount spent (USD)
105994152465676,Nepal Post Daily/नेपाल पाेष्ट डेली,Nepal Post Media Pvt. Ltd,≤100
1469702456575579,Mitini Nepal page,Mitini Nepal,≤100
110971747110605,The Gundruk Times,These ads ran without a disclaimer,≤100
1494164854246222,डा. निर्मलमणि अधिकारी समर्थक पेज,Sushil Gautam,≤100
102734748521350,Beemapost,beemapost,≤100
348826502286119,Nepal Samaya,Nepal Samaya,≤100
209242849219109,Binod Chaudhary,Nitin Sharma,≤100
105943190801416,Subash Ghimire,Sulav Host Pvt Ltd,≤100
478298539278988,Kanchan Jha,Kanchan Jha,≤100
423609701387941,Peachbruh,These ads ran without a disclaimer,≤100
