Page ID,Page name,Disclaimer,Amount spent (CZK)
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
139379141293,Paměť národa,"Post Bellum, z.ú.",≤100
711658465662315,XTV,XTV,≤100
356598334464479,Bc. Petr Němec - privátní investiční poradce & lektor,These ads ran without a disclaimer,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
356451014434612,Marian Jurečka,KDU-ČSL,≤100
90002267161,TOP 09,TOP 09,≤100
1469427909957890,Reportér magazín,Reportér magazín,≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
105002754733933,Matěj Gregor,Odchod z.s.,≤100
122414944594991,"Chrenek, Toman, Kotrba advokátní kancelář","Chrenek, Toman, Kotrba advokátní kancelář",≤100
113743658978459,Meltingpot,Meltingpot,≤100
337302141482,Marianne,These ads ran without a disclaimer,≤100
1701718886552103,Moje Evropa,Moje Evropa,≤100
1382379128444365,Margita Balaštíková - poslankyně,Margita Balaštíková - poslankyně,≤100
123858471641,iROZHLAS.cz,Český rozhlas,≤100
378827025796132,Peak.cz,Peak.cz,≤100
104398128891546,Jan Hrušovský,Jan Hrušovský,≤100
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,≤100
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",≤100
284944781875,EURACTIV.cz,EURACTIV.cz,≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,≤100
273367223021327,Veronika Vrecionová,Veronika Vrecionová,≤100
745225392241191,Primagas Česká republika,PRIMAGAS s.r.o.,≤100
952005618247538,Martin Červíček,Martin Červíček,≤100
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100
109787574497667,Aliance pro budoucnost,Aliance pro budoucnost,≤100
1060889564019324,Tomáš Prouza,Commpanions,≤100
257529307701966,Jiří Pospíšil,TOP 09,≤100
102620981865843,Jana Skopalíková - radní pro životní prostředí a zemědělství,Jana Skopalíková - radní pro životní prostředí a zemědělství,≤100
101082378110228,Budoucnost,Budoucnost,≤100
356382154550156,e.on,These ads ran without a disclaimer,≤100
275042429350706,Tomáš Zdechovský,Tomáš Zdechovský,≤100
369282113213473,Zlin.eu,These ads ran without a disclaimer,≤100
863066993754032,LOCIKA - centrum pro děti ohrožené domácím násilím,Centrum LOCIKA,≤100
1797185020366096,Scale,Scale,≤100
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,≤100
548487565163265,"Buď Čech, buď laska","Buď Čech, buď laska",≤100
278974085586343,Radio Dixie,These ads ran without a disclaimer,≤100
1570680696523246,Institut pro politiku a společnost,Institut pro politiku a společnost,≤100
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",≤100
107572505087543,AŘOV - Asociace řidičů osobních vozidel,"Asociace řidičů osobních vozidel, z.s.",≤100
167080093486115,Michal Zácha,Michal Zácha,≤100
100528438562922,Oznam.to,Lexnova s.r.o.,≤100
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,PRodukujeme s. r. o.,≤100
432036383659764,EPP - Pomáhej Pohybem Nadace ČEZ,"Skupina ČEZ, a. s.",≤100
291676607653350,Pomáháme městu - Občanská demokratická strana Přerov a nezávislé osobnosti,Pomáháme městu - ODS Přerov,≤100
375824363195,jewish-eshop.cz,These ads ran without a disclaimer,≤100
100823439680349,Za Radlickou Radiálu,Za Radlickou Radiálu,≤100
107996628144164,PRAHA 6 SOBĚ,PRAHA SOBĚ,≤100
116555654823014,TVP info,These ads ran without a disclaimer,≤100
138457552871898,Live Aqua Beach Resort Cancun,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
105049329308118,World News US,These ads ran without a disclaimer,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
527351247377965,European Committee of the Regions,European Committee of the Regions,≤100
