Page ID,Page name,Disclaimer,Amount spent (NGN)
681779338505564,Yiaga Africa,Yiaga Africa with Facebook Ad Credits,6916
1572089193014869,DUMO Lulu-Briggs Recommended,DUMO Lulu-Briggs Recommended,5786
112349224687773,Kufre Ekpoh,Kufre Imo Ekpoh,1626
1483156181977342,Precious Eze's Blog,Precious Eze's Blog,1172
257077681149008,Stanley Nsemo-Livingstone,Stanley Nsemo-Livingstone,811
1567614746869354,Daily Shopping,Awotidebe Oluwaseyifunmi,317
104866805888074,Effiong Nyong Movement,These ads ran without a disclaimer,228
1917868968529177,Education NOW 9ja,Kolo Jessa Ndaisa,172
113891508248179,Chi market place,Chinemere Okoro Wilfred,≤100
106953365348107,Ifesim Tv,Ifesim Tv,≤100
100202924924063,Page 36,Page 36,≤100
102169824695398,Rero TV,Rero TV,≤100
971769479677563,Gbenga Olawepo-Hashim,Olushola Oni,≤100
1051481686,Henry Efe Duku,These ads ran without a disclaimer,≤100
205279466743027,Lux Terra Leadership Foundation,Lux Terra Leadership Foundation,≤100
115798340116713,Ogouniquetv,Ogouniquetv,≤100
474949016032212,Akin Fadeyi Foundation,Akin Fadeyi Foundation,≤100
105756478574505,Stears,Stears,≤100
108349704046047,Mbalki WORLD  correspondence,These ads ran without a disclaimer,≤100
103018869332378,BantuPage,Ikechukwu Orji,≤100
110151371700778,Bishop Dr. Sunday Ndukwo Onuoha,Bishop Dr. Sunday Ndukwo Onuoha,≤100
104180761873736,Massive Entertainment.ng,Massive Entertainment,≤100
101282089311461,Keicy Imago,Edward Emmanuel Bassey,≤100
211082306470490,Klick Media NG,Klick Media NG,≤100
100383154696053,Lukaconfu vocal,Lukaconfu vocal,≤100
110043258402172,Hon. Habibu Abubakar Sambo -Imamu,Habibu Sambo Abubakar,≤100
102583598812487,Talk_Odoziani,David Adebayo Ajifolokun,≤100
355399445235927,WE Accord,WE Accord,≤100
590202251174437,Interfaith Dialogue Forum for Peace,Interfaith Dialogue Forum for Peace,≤100
104704439146306,Inside9ja Blog,These ads ran without a disclaimer,≤100
605599926578140,Distinguished Senator Yakubu Oseni Media Crew,Hamzat Amoto Muhammedjamiu,≤100
275932466581893,Being Terence Obaoghe,Being Terence Obaoghe,≤100
281859612692749,Âliens quarter,These ads ran without a disclaimer,≤100
103322465767953,Baba Gida Gida movement,Baba Gida Gida Movement,≤100
110688948350356,Olalere Odusote,These ads ran without a disclaimer,≤100
107676437643727,Inuwa Media Vanguard,Inuwa Media Vanguard,≤100
423670114403144,Trending in China,These ads ran without a disclaimer,≤100
107014728957216,Wild Africa Fund,These ads ran without a disclaimer,≤100
312632449480846,Governor Ifeanyi A. Okowa,Governor Ifeanyi A. Okowa,≤100
142205772542022,Accountability Lab,These ads ran without a disclaimer,≤100
