Page ID,Page name,Disclaimer,Amount spent (ZAR)
102268322635915,The Finance Daily,The Finance Daily,≤100
269982023142937,Economic Freedom Fighters,Economic Freedom Fighters,≤100
136956534616,Times LIVE,TimesLIVE,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
57206003848,Greenpeace Africa,Greenpeace Africa,≤100
165736836881428,GroundUp,GroundUp News NPC,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
1442286572460668,Inside Education,Inside Politics,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
478479492268974,Sunday Times ZA,Sunday Times,≤100
