Page ID,Page name,Disclaimer,Amount spent (USD)
208937702590525,Manthri.lk,Manthrilk,≤100
107194848562769,විසඳුම - Visanduma,Visanduma Foundation Global Inc.,≤100
107384742126815,DVA For Animal Welfare Bill Sri Lanka,Dharma Voices for Animals,≤100
68916609029,Namal Rajapaksa,Namal Rajapaksa,≤100
107701142318767,මිලින්ද සමඟ  with Milinda,iThink,≤100
104856048635116,New Citizen TV,New Citizen TV,≤100
264598093565095,Siraz Meerasahib,These ads ran without a disclaimer,≤100
102023009327901,Global Compassion Coalition,These ads ran without a disclaimer,≤100
107341371550141,Arogya Herbal,Arogya Herbal,≤100
1622323168054432,Gampaha Sinhayo,Gampaha Sinhayo,≤100
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100
147710335240518,Eindhovens Dagblad,These ads ran without a disclaimer,≤100
117352551390847,DQS: SEAT of POWER,These ads ran without a disclaimer,≤100
115191378595924,Deputado Marçal Filho,These ads ran without a disclaimer,≤100
131189377574,MDPI,These ads ran without a disclaimer,≤100
