Page ID,Page name,Disclaimer,Amount spent (ZAR)
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,384
178713262328364,DA KZN,Democratic Alliance,224
136956534616,Times LIVE,TimesLIVE,156
478479492268974,Sunday Times ZA,Sunday Times,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
195909420099,Solidariteit,Solidariteit,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
2145594122138312,Action Society,Action Society,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
1018230624896572,Siyakwazi Youth Network,Hamlet Enrico Johannes,≤100
434577883273454,Sihle Zikalala,Sihle Zikalala,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
1271402709601865,HEALA,HEALA,≤100
108096858922548,The People's Movement,The People's Movement,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
1442286572460668,Inside Education,Inside Education,≤100
627951750677456,SA Accounting Academy,These ads ran without a disclaimer,≤100
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign 2024,Sipho Pienaar Malapane,≤100
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100
530927007388252,Vrye Weekblad,Vrye Weekblad (Nuwe Vrye Weekblad Mediagroep),≤100
144985128871748,City of Cape Town,City of Cape Town,≤100
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,≤100
111326403969815,DA Nelson Mandela Bay,Democratic Alliance,≤100
117039841320523,Big Pink Youth Dialogue,These ads ran without a disclaimer,≤100
1589154051350606,FOZ - Friends of Zion Museum,These ads ran without a disclaimer,≤100
106575977928053,Mrs Universal Empire International Entertainment Company,These ads ran without a disclaimer,≤100
161666143844859,Sandvik,These ads ran without a disclaimer,≤100
113864178277471,Eco Mindset,These ads ran without a disclaimer,≤100
292780334633,International Christian Embassy Jerusalem (ICEJ),These ads ran without a disclaimer,≤100
