Page ID,Page name,Disclaimer,Amount spent (KES)
107725671976672,Willis Evans Otieno,Willis Evans Otieno K'Ochieng,≤100
110408975208360,Talking about matters,Well Made Strategy LLP,≤100
1727289200726711,Search for Common Ground Kenya,Dominick Mwambui,≤100
1692208237695305,Button Badges,George Kingori Warui,≤100
1506723769658512,Susan Kihika,Susan Kihika,≤100
749501791796416,Hon. Wakili Njeri Maina,Jane Njeri Maina,≤100
693849871003458,KENYA HOT TODAY,Peris Wambui Mugi,≤100
102523436099076,Laascaanood Post,These ads ran without a disclaimer,≤100
103207648295354,Madal tv,These ads ran without a disclaimer,≤100
2118376161797721,Business Analytica Kenya,Peris Wambui Mugi,≤100
