Page ID,Page name,Disclaimer,Amount spent (GTQ)
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,673
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,≤100
107964338810168,Hijos de Dios,Hijos de Dios,≤100
331961940541181,Partido Victoria,Partido Político Victoria,≤100
100235589072175,Católicos por Guatemala,Najarro Contreras Wenderly,≤100
105847462372794,Estuviéramos Mejor,Estuvieramos Mejor,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
101731272777548,Proclamando Salvación,Proclamando Salvación,≤100
101781936105017,Gay Love Gt,Gay Love Gt,≤100
104917155362067,Roberto Arzu García-Granados,Roberto Arzú García-Granados,≤100
541367636802117,Cristianos de Guatemala,Cristianos de Guatemala,≤100
107202200929299,Cursos Integralis,These ads ran without a disclaimer,≤100
100990022892856,Movimiento Político WINAQ Totonicapán,Ricardo Mazariegos,≤100
754661271544464,El Sol de Mixco,El Sol de Mixco,≤100
112731733833728,Familias: Ahora,These ads ran without a disclaimer,≤100
281554395331686,República,"Republica GT, S.A.",≤100
319549428716940,Maria Luisa Lima,These ads ran without a disclaimer,≤100
135019416549522,La Hora,La Hora,≤100
384422538296426,United Palestinian Appeal - UPA,These ads ran without a disclaimer,≤100
338502256235005,Fundación Génesis Empresarial,These ads ran without a disclaimer,≤100
