Page ID,Page name,Disclaimer,Amount spent (USD)
116960076882148,Rumbo a las Urnas,Rumbo a las Urnas,≤100
890916994384759,Rafael Arévalo,Rafael Edgardo Arévalo González,≤100
101057995545186,Javier Flores,Javier Flores,≤100
110406837194241,Edgardo Mulato,Edgardo Mulato,≤100
701253336579808,Revista GatoEncerrado,AGEMEDIA,≤100
119582258127974,Nayib Bukele,These ads ran without a disclaimer,≤100
1183705485108092,Rolando Castro SV,Rolando Castro SV,≤100
157374054394974,HPD Horizonte Prensa Digital,HPD Horizonte Prensa Digital,≤100
111684638235538,Soyapango UNIDO,Jacob Josafat Benitez Carrillo,≤100
107341240841296,Efraín Guatemala,Rikrdo Lopez,≤100
110078982004455,Iván Villatoro,Iván Villatoro,≤100
110483105257417,Marketing de afliados Golden,These ads ran without a disclaimer,≤100
100568368335023,Fatima Esmeralda Ascencio,Esmeralda Asencio,≤100
101978024846440,Evelyn Merlos,Perez Castaneda Edwin Alexander,≤100
105885880960181,Carmina Cuellar,Javier Arevalo,≤100
1388397094592277,Inturs,These ads ran without a disclaimer,≤100
113741760488368,Ángel Lobos,Hepsy Alvarado,≤100
