Page ID,Page name,Disclaimer,Amount spent (COP)
159514754069267,Partido Cambio Radical,Partido Cambio Radical,319
101391859627743,Colombia sin miedo,Colombia sin miedo,124
183025852044152,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,102
348915865720686,Publicarte Digital,Publicarte Digital,≤100
1668929590004327,Avanzoft Software Avanzado,Avanzoft Software Avanzado,≤100
315274925150063,Donny Prada,Donny Prada,≤100
969143216462972,Felipe Cañizalez,Felipe Cañizalez,≤100
1400280116941194,Fabian Diaz,Fabian Diaz,≤100
107405449071319,Con la suya,Con la suya,≤100
110036132129269,Alerta Noticias,Alerta Noticias,≤100
1147318942107929,Todos Somos Una,DEBRAIN LLC,≤100
482002058626250,Surany Arboleda Arias,Surany Arboleda Arias,≤100
75884689790,Colectivo de Abogados y Abogadas,Colectivo de Abogados,≤100
100637473120318,Orden y libertad,Orden y libertad,≤100
499976616711322,Richy Gómez,Richy Gomez,≤100
670081166403404,We Love Villavo,We Love Villavo,≤100
103720499217736,Andres Alberto Narváez Sánchez,Andres Alberto Narváez Sánchez,≤100
177418580619724,Lado a Lado,Lado a Lado,≤100
107630602393621,Hora de Justicia,Horadejusticia,≤100
100319211712051,Walter Salas,Walter Salas,≤100
102649172879833,Colombia al Día,Colombia al Día,≤100
101380345769714,Belen Caro,Belen Caro,≤100
1766366823576506,La Paz Querida,La Paz Querida,≤100
104313676026273,Luis Carlos Guevara Montilla,Agencia de Publicidad del Putumayo,≤100
415910721915879,Hector Fabio Velasco Hernandez,héctor fabio velasco hernandez,≤100
114778278552099,Octavio Cardona León,Octavio Cardona León,≤100
100814725848464,Pedro J. Sánchez Rueda,Pedro J. Sánchez Rueda,≤100
102143071616787,Goberna Colombia,Goberna,≤100
113859341778043,Dios salva a Colombia,Dios salva a Colombia,≤100
105788042199348,James Urrego,James Urrego,≤100
527136077735125,Thomas Balaguera,Thomas Balaguera,≤100
321582221272701,UNIMINUTO,These ads ran without a disclaimer,≤100
101071764864119,Dulce Veneno,Dulce Veneno,≤100
118514924593739,Tanque Seco,Tanque seco,≤100
543810628990655,Ministerio de Justicia y del Derecho,Ministerio de Justicia y del Derecho,≤100
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,≤100
120137021029235,Prolicores,These ads ran without a disclaimer,≤100
105702201108837,Amigos de Maritza,Amigos de Maritza,≤100
117127767981709,Alvaro carrillo,Alvaro carrillo,≤100
1823807254333065,Soy Más País,Soy Mas Pais,≤100
108202298520665,Tatiana Safar,La Digital,≤100
111079188725589,Colombia IHhumana,Colombia ihhumana,≤100
542024685923883,Cooperamos Educación,Cooperamos Educación,≤100
112155252163421,Sebastián López V.,Sebastián López V.,≤100
1048931838631497,Christian Albarracin,Christian Albarracin,≤100
330613740362540,Voces Regionales WEB,Voces Regionales WEB,≤100
105848177845789,All Out en español,All Out Action Fund,≤100
116099204874471,Alejo Zúñiga,ALEJANDRO ZÚÑIGA,≤100
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,≤100
103138861936410,René Quintero,René Quintero,≤100
