Page ID,Page name,Disclaimer,Amount spent (GTQ)
331961940541181,Partido Victoria,Partido Político Victoria,≤100
142373979127061,Partido Unionista,Partido Unionista,≤100
102820572563457,UNE Carchá,Carlos Mauricio Caal Xoy,≤100
100169482992019,Sebastián Arzú,Sebastián Arzú,≤100
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,≤100
110582257361172,Partido Azul,Partido Azul,≤100
101398379487085,Tamahu es territorio UNE.,Jacqueline Karina Quej Buenafé De Hernández,≤100
643513979193133,Unidos por Beatriz,Neuma,≤100
109189810962889,Comunidad Elefante,Shorik Yann Mejia Blanco,≤100
856012741442139,Ipas LAC,NEUMA,≤100
103529875762960,CABAL Chicacao,CABAL Chicacao,≤100
104088575626269,Unidad Nacional de la Esperanza Xela,Unidad Nacional de la Esperanza Xela,≤100
112086655128494,Danilo Mazariegos,Dilan Daniel,≤100
119057720784594,El Búho,El Búho,≤100
142556265766634,Guatemala Visible,Guatemala Visible,≤100
103529875762960,CABAL Chicacao,These ads ran without a disclaimer,≤100
281554395331686,República,"Republica GT, S.A.",≤100
106908785419555,Goberna Guatemala,Goberna,≤100
