Page ID,Page name,Disclaimer,Amount spent (JPY)
1904070096535109,スマート選挙,株式会社センキョ,4098
208661552479830,日本財団,Shigeru Fujita,3562
475681929154100,国連UNHCR協会,国連UNHCR協会,2308
109760801771369,橋本 みきひこ,橋本 みきひこ,1959
100624135132744,Agaスマクリ,These ads ran without a disclaimer,1672
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,555
478915482251276,WOVN.io JAPAN,These ads ran without a disclaimer,275
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,240
101738612739060,Auひかり お申し込み窓口,These ads ran without a disclaimer,162
111750447837576,Renaissance編集部,These ads ran without a disclaimer,130
603731356470113,関西学院大学　診療所を中核とした地域医療経営人材育成プログラム,関西学院大学専門職大学院　経営戦略研究科,≤100
151214938794853,ミエセン,ジャッグジャパン株式会社,≤100
102057562724312,自治体実務Webセミナー,自治体実務Webセミナー,≤100
827164404045107,船井総研　住宅・不動産コンサルティング,These ads ran without a disclaimer,≤100
428707860616752,文京区議会議員えびさわけいこ,えびさわけいこ事務所,≤100
551303845317383,高橋元気（中央区議会議員）,Genki Takahashi,≤100
881025135256351,Japan In-depth,Japan In-depth,≤100
603020383522366,Smgネットワーク,SMGネットワーク（中国における臓器移植を考える会）,≤100
676655469036670,松下政経塾,松下政経塾,≤100
100554152593223,堤じゅん太事務所 【京都府議会議員】,堤 じゅん太,≤100
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,≤100
102345105947737,選挙しか勝たん！どぶ板を業者に任せる楽ちん候補予定者のための「ポスターPR党」by 選挙ドットウィン「03-6915-2310」,僕俺株式会社,≤100
111452121171849,選挙しか勝たん！しんどい地獄の政治活動は業者に頼む！「どぶ板選挙ドットウィン！」緊急相談窓口「03-6915-2310」,成田幹男,≤100
1454796194806512,文京区議会議員 海津 敦子 かいづあつこ,海津敦子,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
116979068409096,Vera Pelle Italiana Conciata al Vegetale - Consorzio,These ads ran without a disclaimer,≤100
