Page ID,Page name,Disclaimer,Amount spent (BAM)
1533737623509285,SNSD Banja Luka - СНСД Бања Лука,SNSD - Gradski odbor Banja Luka,≤100
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100
102667249419191,GenChange,Arijana Trle,≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
106460785543001,Business Ombudsman Initiative in BiH,West East Forum for Ethics and Compliance,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
162926690478548,Oslobodjenje,Oslobodjenje,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
2370378899645516,Vakcine.ba,These ads ran without a disclaimer,≤100
104089781069241,infoVeza,"Udruženje građana ""ReStart Srpska""",≤100
109652028193268,Revizije info,Revizije info,≤100
628806173978483,CAT Bosna i Hercegovina,CAT Bosna i Hercegovina,≤100
899012453512935,Nikad nije kasno,These ads ran without a disclaimer,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
1473660889517303,Irfan Čengić,Irfan Cengic,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
101653285444113,SK텔레콤 뉴스룸,These ads ran without a disclaimer,≤100
147315858633088,Istinomjer,Istinomjer,≤100
102224898933734,MindDig,These ads ran without a disclaimer,≤100
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa (CCI),≤100
103027944875536,Маја Драгојевић Стојић - Maja Dragojević Stojić,Предраг Кукољ,≤100
100818661526701,Fondacija Alija Izetbegović,These ads ran without a disclaimer,≤100
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100
121350964566751,DHL Motorsports,These ads ran without a disclaimer,≤100
103513868280409,Azhar Sejarić - Zastupnik u Skupštini USK,Azhar Sejarić,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
405379246524515,DHL Express,These ads ran without a disclaimer,≤100
