Page ID,Page name,Disclaimer,Amount spent (NOK)
135843375926,UNICEF Norge,UNICEF Norge,621
203397454328,Foreningen for barnepalliasjon - FFB,Foreningen for barnepalliasjon,458
117918141561451,Sandnes Arbeiderparti,Arne Espedal,399
140883578419,Flyktninghjelpen,Flyktninghjelpen,271
185349298793613,"Kari Nessa Nordtun, ordfører i Stavanger","Ordfører Kari Nessa Nordtun, Stavanger kommune",226
132368899297,Framtiden i våre hender,Framtiden i Våre Hender,143
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,104
108386818580441,Ordførerkandidat Arne Buchholdt Espedal,Arne Espedal,≤100
249971496922865,Nei til ny kirke i Klepp kommune.,Thomas Rene Bilstad Sørnes,≤100
171408368520,Norad,Norad,≤100
102560641840786,Preventio,Preventio,≤100
34448777123,Haugesund Venstre,Bjørn Gunnar Husby,≤100
126448980866214,Klassekampen,Klassekampen,≤100
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,≤100
20468812735,LO,LO,≤100
168480760010,SLUG - Nettverk for rettferdig gjeldspolitikk,SLUG - Nettverk for rettferdig gjeldspolitikk,≤100
156202914404133,Minerva,Mediehuset Minerva,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100
104718775820974,Lulusider,These ads ran without a disclaimer,≤100
111036919049229,Offshore Norge,Offshore Norge,≤100
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,≤100
10254410675,Venstre,Venstre,≤100
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,≤100
111322125898812,Filter Nyheter,Filter Nyheter,≤100
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,≤100
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),≤100
58345093445,Natur og Ungdom,Natur og Ungdom,≤100
105939782037295,Altinget.no,Altinget AS,≤100
371106536283235,DAG OG TID,Dag og Tid AS,≤100
128566103830426,Civita,Civita AS,≤100
412991556169510,Ole Hovengen,Ole Hovengen,≤100
227438343945838,Forum for utvikling og miljø,Forum for utvikling og miljø,≤100
1241838412569626,Novartis Norge,Novartis Norge AS,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
218696598731100,Equinor,Equinor,≤100
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100
227165807403160,Vestland Innvandrerråd,Vestland Innvandrerråd,≤100
178151959629,Europabevegelsen,Europabevegelsen i Norge,≤100
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,≤100
175438386701,Dagen,Dagbladet Dagen AS,≤100
718942011483190,Aftenposten Historie,Aftenposten,≤100
1587580411551839,Norsk Hydro,These ads ran without a disclaimer,≤100
109820865749775,Betong Norge - Betongelementforeningen,John E Reiersen,≤100
108791328739281,Barham Azadi,Barham Azadi,≤100
312898778847834,TERRAM PACIS,TERRAM PACIS,≤100
103416468959918,UkrainasFrihetshjelp.no,Kristen Tinius Torp,≤100
173034686082674,UiO : Det humanistiske fakultet,"Det humanistiske fakultet, Universitetet i Oslo",≤100
157932564240522,Lørenskog FrP,Lørenskog FrP,≤100
424422875075728,Herman Ekle Lund Ordførerkandidat 2023 for Drammen Venstre,Herman Lund,≤100
298357179829,Trondheim Arbeiderparti,Trondheim Arbeiderparti,≤100
1094736387315823,Ny Kurs Moss,Ny Kurs,≤100
964926116915133,"Cat Construction Europe, Middle East & Africa",These ads ran without a disclaimer,≤100
109414032429267,ZEISS Group,These ads ran without a disclaimer,≤100
21506277966,Acronis,These ads ran without a disclaimer,≤100
