Page ID,Page name,Disclaimer,Amount spent (BAM)
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
109652028193268,Revizije info,Revizije info,≤100
789735661383506,Fondacija Tadž - Stipendiranje budućih hafiza,Fondacija Tadž - Stipendiranje budućih hafiza,≤100
147315858633088,Istinomjer,Istinomjer,≤100
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
102667249419191,GenChange,Arijana Trle,≤100
151296002169571,Jelena Trivic,Jelena Trivic,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
1077548325754014,Miroslav Vujičić - Мирослав Вујичић,Miroslav Vujicic,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100
197596636939679,tacno.net,Tacno.net,≤100
106937677998846,Pravo na lijek,Pravo na lijek,≤100
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100
1473660889517303,Irfan Čengić,Irfan Cengic,≤100
100469266296124,Tiket na ZIS,These ads ran without a disclaimer,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
888507404545826,Chanderpur Group,These ads ran without a disclaimer,≤100
102437165128755,Anel Ibeljić,Anel Ibeljic,≤100
108966741644172,Koray Beserler 1,These ads ran without a disclaimer,≤100
269552470543951,Husein Tokić,Husein Tokić,≤100
462848513792011,国家大剧院National Centre for the Performing Arts,These ads ran without a disclaimer,≤100
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
110469051835836,Pinkpasiflora,These ads ran without a disclaimer,≤100
306474736844372,Narod i Pravda Novi Grad Sarajevo,Narod i Pravda Novi Grad Sarajevo,≤100
152754364784879,TYPOART,These ads ran without a disclaimer,≤100
158714780827513,UNFPA,These ads ran without a disclaimer,≤100
378454888947214,Roxtec Group,These ads ran without a disclaimer,≤100
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100
