Page ID,Page name,Disclaimer,Amount spent (COP)
112042925150580,E-Volta,These ads ran without a disclaimer,4690
100152491346515,Juan Carlos Iral Gómez,Juan Carlos Iral Gómez,627
306667680053810,Álvaro Acevedo - Concejal de Bogotá,Alvaro Acevedo,172
1597659560553215,Colombia+20,COMUNICAN SAS EL ESPECTADOR,167
108443621704547,Willian Aljure - Reconciliémonos,Fabio Andrés Beltran Herrera,142
1147318942107929,Todos Somos Una,DEBRAIN LLC,≤100
109023772053741,Movil Consultores Academy,Movil Consultores Academy,≤100
102143071616787,Goberna Colombia,Goberna,≤100
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sánchez,≤100
626538870727500,Felipe Urrea,Diego Felipe Urrea Vanegas,≤100
286568181368830,Jhon Eddison Ortega Diputado,Jhon Eddison Ortega Diputado,≤100
105848177845789,All Out en español,All Out Action Fund,≤100
1400280116941194,Fabian Diaz,Fabian Diaz,≤100
103596816009903,Voy con Leo,Voy con Leo,≤100
1519510178128827,Carlos Andrés Hernández Zuluaga,Carlos Andrés Hernández Zuluaga,≤100
100658372949361,Carlos Pacho Perea,Carlos Alberto Perea Cardona,≤100
569978373130700,Andrés Lizarralde Henao,Andrés Lizarralde Henao,≤100
103445938692040,Sebastián Morales,Sebastian Morales,≤100
105648494452367,Diego Ceballos López,Diego Hernando Ceballos López,≤100
1383605158583178,Chicho Avanzando Ando,Oscar Emilio Antolinez Collazos,≤100
101681055638055,Cambio educativo,Cambio educativo,≤100
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,≤100
102833012703870,Diputado Lucas Martin,Lucas Martín,≤100
838927469815494,Diana Diago,Diana Marcela Diago,≤100
1823807254333065,Soy Más País,Soy Mas Pais,≤100
116544396862942,Unión Legal y Tributaria S. A. S,Unión Legal y Tributaria S. A. S,≤100
174235299412685,Cinep Programa Por la Paz,Fundación Centro de Investigación y Educación Popular CINEP,≤100
177418580619724,Lado a Lado,Lado a Lado,≤100
423124458019519,Café Y Petróleo,Café Y Petróleo,≤100
170633243101916,Alexander Serrato,Fernando Alexander Serrato Fonseca,≤100
100475532513857,Cristian Halaby,Cristian Halaby,≤100
1857540077811459,Movilizatorio,Movilizatorio,≤100
765302097170348,Línea Cero,Linea Cero,≤100
807500072661945,AsoVape,AsoVape,≤100
