Page ID,Page name,Disclaimer,Amount spent (BAM),Number of ads in Library
163322863710900,Evropska unija u Bosni i Hercegovini,Ured spec. predstavnika,≤100,1
111544041335161,Antikorupcija info,Antikorupcija.info,≤100,16
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100,10
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100,7
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100,9
109652028193268,Revizije info,Revizije info,≤100,10
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100,2
111544041335161,Antikorupcija info,Antikorupcija info,≤100,5
263396107142816,Transparency International Bosna i Hercegovina,Transparency International in BiH,≤100,2
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100,3
1071482199569006,Уједињена Српска - Ujedinjena Srpska,Ujedinjena Srpska,≤100,2
9659541299,Radio Sarajevo,These ads ran without a disclaimer,≤100,1
147315858633088,Istinomjer,Istinomjer,≤100,11
1494057107558990,Javna rasprava,Javna rasprava,≤100,9
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100,1
102667249419191,GenChange,GenChange,≤100,2
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100,2
104992122558073,Valter.Portal,Valter.Portal,≤100,1
162926690478548,Oslobodjenje,Oslobodjenje,≤100,1
107180018752825,Dženan Kapić,Ogalsi Svijettehnike,≤100,2
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100,1
119837294375220,Armin Hebib,Armin Hebib,≤100,1
120481645203741,Dragan Bursać,Dragan Bursać,≤100,1
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100,1
143699145672946,Centri civilnih inicijativa (CCI),Centri Civilnih Inicijativa,≤100,1
340577086006224,CRI German,These ads ran without a disclaimer,≤100,1
1533737623509285,SNSD Banja Luka - СНСД Бања Лука,SNSD - Gradski odbor Banja Luka,≤100,1
719648724875491,princip.news,princip.news,≤100,1
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,≤100,2
246422585907712,Wekeo,These ads ran without a disclaimer,≤100,1
968019463291751,Arnel Isak,DEV DOT,≤100,1
101468775840689,Jovana Cvišić,Jovana Cvišić,≤100,1
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100,1
133098676736404,Ramo Isak,DEVDOT S.D.,≤100,1
85069283164,Admir Čavalić,Admir Čavalić,≤100,3
114256413714270,Da se ne ponovi maj 2014.,Da se ne ponovi maj 2014.,≤100,1
184286258994892,Др Ненад Стевандић,Ujedinjena Srpska,≤100,1
165923063431030,Gronze.com,These ads ran without a disclaimer,≤100,1
322865159833,RCD Espanyol de Barcelona,These ads ran without a disclaimer,≤100,4
244196442342820,Muslim Pro,These ads ran without a disclaimer,≤100,1
645738972165960,IRU,These ads ran without a disclaimer,≤100,1
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,1
135073411731685,BBBgamers LiveShow,These ads ran without a disclaimer,≤100,1
