Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
481139592043258,MDIS,These ads ran without a disclaimer,≤100,6
1707536856204544,Hamidou Thiaw,Hamidou Thiaw,≤100,1
104189875729285,Meleye Seck l'officiel,Meleye Seck,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,3
1752194778417561,QAS Empire Boutique,These ads ran without a disclaimer,≤100,1
684480475094920,Discover Inner Mongolia,These ads ran without a disclaimer,≤100,1
103709948242540,Apostle Eklyn Ministries,These ads ran without a disclaimer,≤100,1
333426070147135,Benny Kuriakose Associates,These ads ran without a disclaimer,≤100,2
111960941831565,QRS 2023 14,These ads ran without a disclaimer,≤100,1
116310878056949,Mandy Wong Chatgpt,These ads ran without a disclaimer,≤100,1
106106172409344,Aniko Riky,These ads ran without a disclaimer,≤100,1
462848513792011,国家大剧院National Centre for the Performing Arts,These ads ran without a disclaimer,≤100,1
101079809576012,KAMA NA MUNU,These ads ran without a disclaimer,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
