Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
36714973506,VIER PFOTEN,VIER PFOTEN,713,1
32984679070,Greenpeace Österreich,Greenpeace Österreich,696,138
1977684662509834,Herbert Kickl,FPÖ,646,18
153442544768108,Die Chemie,FCIO,538,3
734854246865054,Voluntary Return,"Bundesministerium für Inneres; Co-funded by the Asylum, Migration and Integration Fund of the European Union",497,24
59212737281,UNICEF Österreich,UNICEF Österreich,485,122
163811269488,CARE Österreich,CARE Österreich,366,11
205688106131773,Menschen für Menschen - Karlheinz Böhms Äthiopienhilfe (Verein Österreich),"„Menschen für Menschen“, Karlheinz Böhms Äthiopienhilfe, Verein zur Hilfeleistung für Menschen in Entwicklungsländern",287,8
107083226459,Die Grünen Niederösterreich,Die Grünen Niederösterreich,270,9
205710866133426,klimaaktiv,"Bundesministerium für Klimaschutz, Umwelt, Energie, Mobilität, Innovation und Technologie (BMK)",256,13
105842237446427,Nina Tomaselli,Nina Tomaselli,244,4
162282402150706,exxpress.at,web eXXpress Medien Holding GmbH,192,25
264595360605,Arbeiterkammer Oberösterreich,Arbeiterkammer Oberösterreich,187,7
1648447185409375,"Bundesministerium für Land- und Forstwirtschaft, Regionen und Wasserwirtschaft","Bundesministerium für Land- und Forstwirtschaft, Regionen und Wasserwirtschaft",180,1
103606522565139,Oecolution Austria,OEcolution Austria - Initiative zur Förderung nachhaltiger Standortentwicklung,154,13
674089153034374,Zack Zack,Zack Zack,132,11
63702522062,WWF Austria,WWF Österreich,132,29
143074097483,SOS-Kinderdorf Österreich,SOS-Kinderdorf Österreich,129,8
136345101209,VGT Austria,VGT Austria,123,35
144875605538239,Weiterbildung in Wien | waff,waff,105,11
2296022657123171,Neue Zeit Kärnten,Neue Zeit,103,90
104525294314108,Wärme aus Holz,Österreichischer Biomasse-Verband,103,2
1103145853068353,MeinBezirk.at/Steiermark - Woche,Wochenzeitungs GmbH Steiermark,≤100,15
1697898137102698,Christof Bitschi,Vorarlberger Freiheitliche - FPÖ,≤100,2
99091832554,energieleben,energieleben,≤100,151
575477015936411,BMI - Bundesministerium für Inneres,BMI - Bundesministerium für Inneres,≤100,3
20236828906,BIBER,BIBER,≤100,10
494395460760962,Helga Krismer,Die Grünen Niederösterreich,≤100,4
513008922374813,Johannes Schmuckenschlager,Niederösterreichischer Bauernbund,≤100,2
74814102052,Magenta Telekom,Magenta Telekom,≤100,2
2548846028523686,USR PLUS Austria,Partidul Uniunea Salvati Romania,≤100,2
111323254983912,VISION ÖSTERREICH,Vision Österreich,≤100,7
469284460250113,Unser Niederösterreich,Unser Niederösterreich,≤100,23
30925241455,Amnesty International Austria,Amnesty International Österreich,≤100,3
110916767214618,Samariterbund Wien - Helfen wir gemeinsam.,Arbeiter-Samariter-Bund Österreichs Landesverband Wien,≤100,4
105276629552333,Österreichisches Parlament,Österreichisches Parlament,≤100,3
143456819025728,SPÖ Steiermark,SPÖ Steiermark,≤100,2
118665682807424,Moment Magazin,Momentum Institut,≤100,83
1553709981598439,Bundesministerium für Arbeit und Wirtschaft,Bundesministerium für Digitalisierung und Wirtschaftsstandort,≤100,10
368448716589872,Klimaschutzministerium,BMK,≤100,4
129438477106157,Karl-Renner-Institut,Karl-Renner-Institut,≤100,9
111392511033485,𝑴𝑭𝑮 - 𝗠𝗲𝗻𝘀𝗰𝗵𝗲𝗻 𝗙𝗿𝗲𝗶𝗵𝗲𝗶𝘁 𝗚𝗿𝘂𝗻𝗱𝗿𝗲𝗰𝗵𝘁𝗲,MFG Österreich,≤100,2
110647840532680,Merge Mayor,These ads ran without a disclaimer,≤100,1
103957828637299,Gemma Lehre,waff,≤100,9
89860257881,Die Grünen Kärnten,Die Grünen Kärnten,≤100,4
69336818831,GLOBAL 2000,GLOBAL 2000,≤100,8
108046008391888,Zivilschutz.at,Österreichischer Zivilschutzverband,≤100,23
204532472901378,Arbeiterkammer Vorarlberg,AK Vorarlberg,≤100,3
113732412025884,Wiener Christkindlmarkt,stadt wien marketing gmbh,≤100,2
105428308043466,NEOS Klagenfurt,Neos Klagenfurt,≤100,2
530256460340682,Stephan Pernkopf,Niederösterreichischer Bauernbund,≤100,10
106906194082820,St. Pölten,Landeshauptstadt St. Pölten,≤100,2
110146418234474,WKOÖ Transport Verkehr,WKOÖ Transport Verkehr,≤100,5
28655484989,KURIER,KURIER Medienhaus,≤100,24
104349791806207,Neue Zeit Burgenland,Neue Zeit,≤100,51
267349533438176,NEOS Oberösterreich,NEOS,≤100,1
107152329360788,Arbeiterkammer,Arbeiterkammer,≤100,2
101851058454164,Wald4Leben,Wald4Leben GmbH,≤100,26
101882968344032,WIR - die Bürgerlisten,Martin Gollner,≤100,9
138841296768817,ummadum,ummadum Service GmbH,≤100,8
226524850754047,Diözese St. Pölten,Diözese St. Pölten,≤100,2
344179035778511,Michael Gruber,FPÖ Oberösterreich,≤100,1
559467731640968,Neue Zeit Oberösterreich,Neue Zeit,≤100,72
1378265592489944,Neue Zeit,NeueZeit.at,≤100,28
120593564649216,Arbeiterkammer Tirol,Arbeiterkammer Tirol,≤100,5
120078214745250,FREDA,FREDA - Die Grüne Zukunftsakademie,≤100,3
1576711892460949,Sandra Krautwaschl,Die Grünen Steiermark,≤100,6
66095458281,Mario Kunasek,FPÖ Steiermark,≤100,3
312134126182731,Arbeit&Wirtschaft Magazin,Arbeit&Wirtschaft Magazin,≤100,26
2086166461630977,Verkehrswirtschaft Österreich,Bundessparte Transport und Verkehr Wirtschaftskammer Österreich,≤100,2
1130218453768344,DADAT Bank,Saskia Julia Sirowatka,≤100,1
580791221952500,NEOS Wien,NEOS Wien,≤100,1
120645121372982,WKO Steiermark,WKO Steiermark,≤100,1
109454438422150,LOOKAUT,Wirtschaftskammer Österreich,≤100,3
114818145852,Steirische Volkspartei,Steirische Volkspartei,≤100,6
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,≤100,1
1047221682152437,Christoph Wiederkehr,NEOS Wien,≤100,1
447589762001265,Wien zu Fuss,Mobilitätsagentur Wien,≤100,1
349013259467,ACN – Kirche in Not,KIRCHE IN NOT,≤100,4
200201856970,Arbeiterkammer Niederösterreich,Arbeiterkammer Niederösterreich,≤100,1
476246869832444,Reinhard Hundsmüller,SPÖ KLUB NOE,≤100,1
271436408372,Die Transporteure,Fachverband Güterbeförderung,≤100,1
106263184944570,Neue Zeit Niederösterreich,Neue Zeit,≤100,4
255966547633,Die Grünen Simmering,die Grünen Wien,≤100,5
115164883254851,Henrike Brandstötter,Henrike Brandstötter | NEOS Parlamentsklub,≤100,1
1383204731898658,Agenda Austria,Agenda Austria,≤100,2
126246054600,ERSTE Foundation,ERSTE Foundation,≤100,1
110536775676265,UN Women Austria,UN Women Austria,≤100,10
145146972927688,Wissensministerium,Wissensministerium,≤100,34
767004820150246,Holzenergie - Info,Österreichischer Biomasse-Verband,≤100,2
46084759117,Ja! Natürlich,JA! NATÜRLICH NaturprodukteGesellschaft m.b.H.,≤100,1
105798936110114,SalzburgMilch,Traktor Werbeagentur GmbH,≤100,2
243190742384882,Salzburger Volkspartei,Salzburger Volkspartei,≤100,2
237290919634390,SPÖ Burgenland,SPÖ Burgenland,≤100,6
190177211135791,Markus Abwerzger,FPÖ Tirol - die Tiroler Freiheitlichen,≤100,4
327450964017497,NEOS,NEOS,≤100,4
131167621794613,Verpackung mit Zukunft,Plattform Verpackung mit Zukunft,≤100,1
371579379524511,Wollywood by Thomas Wollner,Thomas Wollner,≤100,1
2804608609765354,Bürgerlisten Oberösterreich BLOÖ,Martin Gollner,≤100,3
333112690117618,Niederösterreichs Bauern,Niederösterreichischer Bauernbund,≤100,1
1963384810577780,Karl Mahrer,Wiener Landespartei der Österreichischen Volkspartei,≤100,3
1211909708930114,Ludwig Schleritzko,Niederösterreichischer Bauernbund,≤100,20
1557291951022706,Dieter Dorner,Dieter Dorner,≤100,1
97997637890,Die Grünen in der Steiermark,Die Grünen Steiermark,≤100,4
105217651416030,Olga Voglauer,Die Grünen Kärnten,≤100,3
364093897023468,FSG - Fraktion Sozialdemokratischer GewerkschafterInnen,FSG,≤100,7
106739889401505,SPÖ Niederösterreich,SPÖ Niederösterreich,≤100,5
133148385584650,Andreas Arthur Spanring,Andreas Spanring,≤100,2
109607947639778,Hans-Peter Kurz,Hans-Peter Kurz,≤100,2
186045728103832,Verein Flüchtlingsprojekt Ute Bock,Flüchtlingsprojekt Ute Bock,≤100,5
337062242856,Attac Österreich,Attac Österreich,≤100,1
1063352663997072,SÖZ - Sozial & Ökologisch,SÖZ - Soziales Österreich der Zukunft,≤100,3
307955333219118,Rechtsanwalt Huber,These ads ran without a disclaimer,≤100,2
101224425507213,MFG Oberösterreich - Menschen Freiheit Grundrechte,MFG Österreich – Menschen Freiheit Grundrechte,≤100,1
111639237974851,Dagmar Häusler,MFG Österreich – Menschen Freiheit Grundrechte,≤100,1
123387981039248,Grüne Mariahilf,die Grünen Wien,≤100,1
127439851282095,Frauen in Graz,Referat für Frauen und Gleichstellung,≤100,7
1450685208578588,NHP Rechtsanwälte,NHP,≤100,1
189179084508039,voestalpine Career,voestalpine,≤100,4
1473119789664212,Andreas Bors,Andreas Bors,≤100,1
113642783714123,Zeit.Gespräche mit Gerhard Schmid,Gerhard Schmid,≤100,1
105580658718042,Nikolaus Stampfer,Salzburger Volkspartei,≤100,1
441223455916739,NEOS Niederösterreich,NEOS Niederösterreich,≤100,10
107197480895274,KHD,Kärntner Heimatdienst,≤100,1
563675796999816,Bürgermeister Klaus Luger,SPÖ GR-Fraktion Linz,≤100,2
181380276584,Arbeiterkammer Salzburg,Arbeiterkammer Salzburg,≤100,1
141998935555,Kurt Hohensinner,Grazer Volkspartei,≤100,2
248450014269,ServusTV,ServusTV,≤100,10
112882285419628,Weekend Magazin,Weekend Magazin,≤100,4
1147311425310768,Bernhard Auinger,SPÖ Salzburg Stadt,≤100,5
179085222154531,ÖGB,ÖGB,≤100,2
543554339469435,FPÖ Freiheitliche Arbeitnehmer Wien,FPÖ Freiheitliche Arbeitnehmer Wien,≤100,2
441927269154538,Wandel,Wandel,≤100,4
232384033932443,Franz Schnabl,SPÖ Niederösterreich,≤100,2
118700824845222,Salzburg AG,"Salzburg AG für Energie, Verkehr und Telekommunikation",≤100,4
142219720868,SPÖ Salzburg - Team David Egger,SPÖ Salzburg,≤100,2
850061508337498,Sozialistische Jugend Oberösterreich,Sozialistische Jugend Oberösterreich,≤100,1
100548395982515,Markus Peer,Markus Peer,≤100,1
153398965289347,Stefan Hermann,FPÖ Steiermark,≤100,1
756487034437356,Beton Dialog Österreich,Beton Dialog Österreich,≤100,9
284524533339913,Kleinwasserkraft,Kleinwasserkraft Österreich,≤100,2
108638638322392,blue-life.at,blue life Austria GmbH,≤100,2
277801632230053,IGGÖ - Islamische Glaubensgemeinschaft in Österreich,IGGÖ - Islamische Glaubensgemeinschaft in Österreich,≤100,1
106496315611174,DasOhr.at,ecowind Handels-& Wartungs-GmbH,≤100,1
605431019800888,Christopher Drexler,Steirische Volkspartei,≤100,1
211458352225904,yenivatan.at,NHZ,≤100,2
115382943242653,Bürgermeister Patrick Strobl,Patrick Strobl,≤100,1
1079650008770485,kontrast.at,kontrast.at,≤100,37
374048530057967,LR Martin Gruber,Kärntner Volkspartei,≤100,2
100811812451086,Bürgermeister Karl-Heinz Koll,Karl-Heinz Koll,≤100,2
101380508871643,Roman Linder,Freiheitliche Jugend Kärnten,≤100,1
155058904518825,Die Grünen Leonding,Die Grünen Leonding,≤100,2
100324006142847,Dominic Keuschnig,Freiheitliche Jugend Kärnten,≤100,1
411029042271205,FPÖ Steyr,FPÖ Steyr,≤100,1
907599785943344,Freiheitliche Jugend Steyr Stadt & Land,Dominik Steinmayr,≤100,1
102603287830946,Klima Champs,GW24,≤100,2
775927662448050,NEOS Kärnten,NEOS Kärnten,≤100,1
424384408037670,Niko Swatek,NEOS Steiermark,≤100,1
1043694979020538,David Stögmüller,David Stögmüller,≤100,4
1617700101837646,Ahmed Husagić,"HUSAGIC, BA AHMED",≤100,1
1502366536713776,Grüne Alsergrund,die Grünen Wien,≤100,1
108592087692111,Helmut Zöttl,FPÖ Steyr,≤100,1
456681887737163,Arbeit&Wirtschaft Blog,Arbeit&Wirtschaft Blog,≤100,15
98931402021,Steiermärkische Sparkasse,Steiermärkische Sparkasse,≤100,3
1748964731992982,Martin Antauer,Martin Antauer,≤100,1
111997548180657,Materie,NEOS Parlamentsklub,≤100,3
375211826377606,SPÖ Eisenstadt,SPÖ Eisenstadt,≤100,2
510291985696801,Daniela Holzinger-Vogtenhuber,NR a. D. Daniela Holzinger-Vogtenhuber BA,≤100,1
102626465261064,Sandro Waldmann,Sandro Johann Waldmann,≤100,1
100324006142847,Dominic Keuschnig,Dominic Keuschnig,≤100,1
449116329207782,NEOS Gänserndorf,Joseph Lentner,≤100,1
189418007757567,Institute of the Regions of Europe (IRE),Institute of the Regions of Europe,≤100,2
451395418393717,Dr. Karl Renner Museum,Michael Rosecker,≤100,1
580146578740034,Paneuropa Bewegung Österreich,Paneuropa Bewegung Österreich,≤100,1
236631620596,Kremsmünster,Marktgemeinde Kremsmünster,≤100,1
174366219363250,Fahrrad Wien,Mobilitätsagentur Wien,≤100,1
167792116901542,KPÖ Graz,KPÖ Steiermark,≤100,2
157998714247048,Kelag Energie,Kelag Energie,≤100,1
271191092931736,SPÖ Andau,Dominik Hautzinger,≤100,1
217629648375771,HT1.at,HT1.at,≤100,2
442140359874049,Die Kematner Freiheitlichen - Damit Heimat Zukunft hat,FPÖ Kematen,≤100,1
100250471434299,NEOS Baden,NEOS Baden,≤100,2
2527636314137693,Erwin Angerer,FPÖ Kärnten,≤100,1
102866408996228,Kärntner Nachrichten,Kärntner Nachrichten,≤100,1
106624760754052,Bürgermeister Thomas Walter Altof - Pucking 100% Einsatz,Thomas Altof,≤100,1
107926434689008,IFDD - Institut für Demoskopie und Datenanalyse,IFDD - Institut für Demoskopie und Datenanalyse GmbH,≤100,1
107594395016014,Die Grünen Fieberbrunn,Die Grünen Fieberbrunn,≤100,2
173118494488,Arbeiter-Samariter-Bund Österreichs,Arbeiter-Samariter-Bund Österreichs,≤100,6
123869807638653,Neue Zeit Steiermark,NeueZeit.at,≤100,1
1906632322940399,Grüne Wirtschaft,Grüne Wirtschaft,≤100,2
88676876113,Die Grünen Wien,die Grünen Wien,≤100,1
116371209802485,VP Wöllersdorf-Steinabrückl,VP Wöllersdorf-Steinabrückl,≤100,1
2008308076071103,Wir in Mitterkirchen,SPÖ Mitterkirchen,≤100,1
119053391454715,Mehr Direkte Demokratie,Mehr Direkte Demokratie,≤100,1
371645719673520,FPÖ Freistadt - Harald Schuh,FPÖ Freistadt,≤100,1
191576624211837,KOSMO,KOSMO,≤100,1
1721646221429519,FPÖ Grafenstein,Klaus Johann Pinter,≤100,1
124931807725,Die Grazer Grünen,Die Grazer Grünen,≤100,1
178362315106,European Parliament,European Parliament,≤100,7
235816017203590,Thomas Waitz,Thomas Waitz,≤100,1
415836618520753,Daheim in Steinhaus,Reinhard Reiter,≤100,2
157256672090,Die Grünen Dietach,Die Grünen Dietach,≤100,1
118035498221151,ÖVP Traismauer,Markus Wallnberger,≤100,1
545912122092259,SPÖ Guntramsdorf,Paul Gangoly,≤100,1
100466846248633,AI Mage,These ads ran without a disclaimer,≤100,3
102386425255870,Lehre bei illwerke vkw,illwerke vkw AG,≤100,2
147547541961576,Council of the European Union,Council of the European Union,≤100,2
2191933467738825,Dare to be Grey,These ads ran without a disclaimer,≤100,1
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,≤100,4
204482086302223,Energie- und Umweltagentur Niederösterreich,Energie- und Umweltagentur des Landes NÖ,≤100,1
21506277966,Acronis,These ads ran without a disclaimer,≤100,1
101757374570546,Gerbase.,These ads ran without a disclaimer,≤100,1
110919974897108,SH,These ads ran without a disclaimer,≤100,1
150575385031545,Generație Tânără România,These ads ran without a disclaimer,≤100,1
155719701116003,Think PR,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,3
158714780827513,UNFPA,UNFPA,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
