Page ID,Page name,Disclaimer,Amount spent (BAM),Number of ads in Library
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,165,6
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,132,7
111544041335161,Antikorupcija info,Antikorupcija.info,≤100,25
102667249419191,GenChange,Arijana Trle,≤100,4
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100,11
162926690478548,Oslobodjenje,Oslobodjenje,≤100,3
109652028193268,Revizije info,Revizije info,≤100,17
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100,4
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100,9
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100,7
1473660889517303,Irfan Čengić,Irfan Cengic,≤100,2
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100,1
102251318064432,Organon,These ads ran without a disclaimer,≤100,1
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100,1
120481645203741,Dragan Bursać,Dragan Bursać,≤100,2
1494057107558990,Javna rasprava,Javna rasprava,≤100,10
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,4
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100,5
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100,3
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100,3
263396107142816,Transparency International Bosna i Hercegovina,Transparency International in BiH,≤100,4
628806173978483,CAT Bosna i Hercegovina,CAT Bosna i Hercegovina,≤100,6
147315858633088,Istinomjer,Istinomjer,≤100,5
104089781069241,infoVeza,"Udruženje građana ""ReStart Srpska""",≤100,1
151296002169571,Jelena Trivic,Jelena Trivic,≤100,2
105842642438187,Nihad Uk,Nihad Uk,≤100,1
2401351939921390,Raport.ba,Raport Media Group,≤100,1
280082852051508,POINT Conference,CA Why not,≤100,1
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100,1
222651158602821,Narod i Pravda Novo Sarajevo,Elvedina Vugic,≤100,2
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100,1
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100,2
106099145362821,Goražde bez pesticida,Harun  Bešlija,≤100,1
163080080447411,Републичка странка Српске,Filip Lučić,≤100,2
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100,1
332496257320171,Alen Girt,Alen Girt,≤100,1
105085525653191,Предраг Кукољ - Predrag Kukolj,Предраг Кукољ,≤100,1
1391216441106894,Wirtschaftsagentur Wien - Vienna Business Agency,These ads ran without a disclaimer,≤100,1
399785513413851,Naša stranka Novo Sarajevo,Naša stranka Novo Sarajevo,≤100,3
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100,1
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100,1
85069283164,Admir Čavalić,Admir Čavalić,≤100,1
585772551567679,Perspektiva,Perspektiva,≤100,2
102416722029565,"Innovate4Climate, I4C 2023 - Bilbao",These ads ran without a disclaimer,≤100,1
100703931998226,Yu Nostalgija,These ads ran without a disclaimer,≤100,1
124275457632741,ElectronicSpecifier,These ads ran without a disclaimer,≤100,1
2354017254707192,Learning English with Oxford,These ads ran without a disclaimer,≤100,1
582401951817774,Behar TV,These ads ran without a disclaimer,≤100,1
421002731270405,swisspeace,These ads ran without a disclaimer,≤100,1
717865981730224,Belmin Zukan,Belmin Zukan,≤100,1
101289218907718,Web News,These ads ran without a disclaimer,≤100,1
320788968000582,Center for Israel Education,These ads ran without a disclaimer,≤100,1
291293718019231,Nezavisne,These ads ran without a disclaimer,≤100,1
102103132865166,ZZ-87-pro,These ads ran without a disclaimer,≤100,1
117482577917989,Сделай Мульт,These ads ran without a disclaimer,≤100,1
153371894688575,World Bank,These ads ran without a disclaimer,≤100,1
150793518281117,Covestro,These ads ran without a disclaimer,≤100,2
10606591490,TIME,These ads ran without a disclaimer,≤100,1
119698898115100,Vedad Deljković info,Vedad Deljković,≤100,1
101749628198714,Promova,These ads ran without a disclaimer,≤100,2
1471787229768516,Art+Feminism,These ads ran without a disclaimer,≤100,1
598865763613819,Institute for Zen Leadership,These ads ran without a disclaimer,≤100,1
343786409509707,The East Gate,These ads ran without a disclaimer,≤100,1
