Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100,11
1605906563024554,Credible Sources,Sherod Avery Duncan,≤100,1
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100,4
103119027899256,Caribbean Climate-Smart Accelerator,These ads ran without a disclaimer,≤100,1
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,≤100,4
314687429173912,Traveler Door,These ads ran without a disclaimer,≤100,2
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,≤100,3
105363750882345,Young Activists Summit,These ads ran without a disclaimer,≤100,5
19595510126,Annual Reviews,These ads ran without a disclaimer,≤100,1
223287104715778,Oxfam,These ads ran without a disclaimer,≤100,2
1509413712605916,ICAO - International Civil Aviation Organization,These ads ran without a disclaimer,≤100,1
104376759188069,Agsky-scrape,These ads ran without a disclaimer,≤100,5
