Page ID,Page name,Disclaimer,Amount spent (BAM),Number of ads in Library
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,170,6
102073756226855,Asim Aljić za gradonačelnika Živinica,Aljic Asim,≤100,5
111544041335161,Antikorupcija info,Antikorupcija.info,≤100,29
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100,11
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100,13
162926690478548,Oslobodjenje,Oslobodjenje,≤100,2
109652028193268,Revizije info,Revizije info,≤100,18
1071482199569006,Уједињена Српска - Ujedinjena Srpska,Ujedinjena Srpska,≤100,2
184286258994892,Др Ненад Стевандић,Ujedinjena Srpska,≤100,2
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100,10
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100,2
1533737623509285,SNSD Banja Luka - СНСД Бања Лука,SNSD - Gradski odbor Banja Luka,≤100,1
106460785543001,Business Ombudsman Initiative in BiH,West East Forum for Ethics and Compliance,≤100,1
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100,5
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100,2
147315858633088,Istinomjer,Istinomjer,≤100,10
197596636939679,tacno.net,Tacno.net,≤100,1
111544041335161,Antikorupcija info,Antikorupcija info,≤100,5
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100,3
104428129315361,Hajrudin Kozarević - Kandidat za gradonačelnika grada Živinice,SDP Zivinice,≤100,2
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100,3
1494057107558990,Javna rasprava,Javna rasprava,≤100,6
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100,2
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100,1
151296002169571,Jelena Trivic,Jelena Trivic,≤100,1
120481645203741,Dragan Bursać,Dragan Bursać,≤100,2
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100,1
105085525653191,Предраг Кукољ - Predrag Kukolj,Предраг Кукољ,≤100,2
1637100656579044,Began Muhić - v.d. gradonačelnika Živinica,Began Muhić - v.d. gradonačelnika Živinica,≤100,1
2401351939921390,Raport.ba,Raport Media Group,≤100,1
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100,1
104992122558073,Valter.Portal,Valter.Portal,≤100,1
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa (CCI),≤100,1
300938656761371,Fondacija Boris Divković,Fondacija Boris Divković,≤100,1
531180843604433,Financa.ba,These ads ran without a disclaimer,≤100,1
585772551567679,Perspektiva,Perspektiva,≤100,1
506759763041477,Čapljina u srcu,Pero Previšić,≤100,1
163080080447411,Републичка странка Српске,Републичка странка Српске,≤100,2
717865981730224,Belmin Zukan,Belmin Zukan,≤100,1
133098676736404,Ramo Isak,DEVDOT S.D.,≤100,1
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100,1
968019463291751,Arnel Isak,DEV DOT,≤100,1
106099145362821,Goražde bez pesticida,Harun  Bešlija,≤100,1
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100,1
114256413714270,Da se ne ponovi maj 2014.,Da se ne ponovi maj 2014.,≤100,1
113902691579245,Amer Avdičević,Amer Avdičević,≤100,1
19746387261,Humane Society International,These ads ran without a disclaimer,≤100,2
108091988358295,Travels All Abroad,These ads ran without a disclaimer,≤100,3
112338611784279,Private Tool,These ads ran without a disclaimer,≤100,1
111160730747637,Trivia Stars,These ads ran without a disclaimer,≤100,1
